,image_link,artists,art_movement,title,jpeg,height,width
959,https://www.copia-di-arte.com/a/wassily-kandinsky/violetterkeil.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Violetter Keil(1919),https://www.copia-di-arte.com/kunst/wassily_kandinsky/kandinsky_violetter_keil.jpg,432,480
960,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/an-ideal-place.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,An ideal place(1895),https://www.copia-di-arte.com/kunst/sir_lawrence_alma_tadema/382.jpg,480,336
961,https://www.copia-di-arte.com/a/paul-gauguin/arearea-no-varua-ino.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Arearea no varua ino(1894),https://www.copia-di-arte.com/kunst/paul_gauguin/arearea_no_varua.jpg,244,400
962,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/alterbauer.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Old Farmer,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner//Alter-Bauer.jpg,480,400
963,https://www.copia-di-arte.com/a/jean-beraud/the-ball-in-the-park.html,Jean Beraud(1849  - 1936),Impressionismo,Il ballo nel parco(1880),https://www.copia-di-arte.com/kunst/jean_beraud/1-der-ball-im-park.jpg,292,480
964,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/madamejuliettepascal.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Madame Juliette Pascal,https://www.copia-di-arte.com/kunst/henri_de_toulouse-lautrec/madame_juliette_pascal.jpg,440,407
965,https://www.copia-di-arte.com/a/william-turner/glaucus-and-scylla-from-o.html,William Turner(1775  - 1851),Romanticismo,Glaucus and Scylla from Ovid's 'Metamorphoses'(1841),https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/ra15138.jpg,440,440
966,https://www.copia-di-arte.com/a/travers/rainbowwhoosh.html,Michael Travers,Arte Figurativa astratta,Rainbow whoosh,https://www.copia-di-arte.com/kunst/michael_travers/rainbow_whoosh_hi.jpg,320,450
967,https://www.copia-di-arte.com/a/nicolas-poussin/dieinspirationeinesdichte.html,Nicolas Poussin(1594  - 1665),Classicismo,Die Inspiration eines Dichters(Um 1628),https://www.copia-di-arte.com/kunst/nicolas_poussin/die_inspiration_eines_dichters.jpg,640,460
968,https://www.copia-di-arte.com/a/peter-paul-rubens/dieerziehungdesachilles-1.html,Peter Paul Rubens(1577  - 1640),Barocco,Achilles educated by the centaur Chiron,https://www.copia-di-arte.com/kunst/peter_paul_rubens/die_erziehung_des_achilles.jpg,589,508
969,https://www.copia-di-arte.com/a/paul-gauguin/still-life-with-fan.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Still life with fan(1889),https://www.copia-di-arte.com/kunst/paul_gauguin/stilleben_faecher_hi.jpg,330,400
970,https://www.copia-di-arte.com/a/hubert-robert/landschaftmitschfer.html,Hubert Robert(1733  - 1808),Classicismo,Landscape with Shepherd,https://www.copia-di-arte.com/kunst/hubert_robert/landschaft_mit_schfer.jpg,479,800
971,https://www.copia-di-arte.com/a/egon-schiele/young-mother.html,Egon Schiele(1890  - 1918),Espressionismo,Young mother(1914),https://www.copia-di-arte.com/kunst/egon_schiele/mutter_hi.jpg,326,400
972,https://www.copia-di-arte.com/a/jean-babtiste-corot/corotyoungwomaninpinkdres.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Corot / Young woman in pink dress,https://www.copia-di-arte.com/kunst/noartist/c/corot__young_woman_in_pink_dre.jpg,480,334
973,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/quiet-life-with-fruits-bo.html,Francisco Jose de Goya(1746  - 1828),Classicismo,"Quiet life with fruits, bottles and breads",https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/stillleben-fruechten-flaschen.jpg,344,480
974,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/the-timber-waggon-1.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,The Timber Waggon,https://www.copia-di-arte.com/kunst/john_atkinson_grimshaw/timber_waggon_cw28312_hi.jpg,457,360
975,https://www.copia-di-arte.com/a/paul-cezanne/hold-in-the-french-proven.html,Paul Cézanne(1839  - 1906),Impressionismo,Hold in the French Provence(um 1886),https://www.copia-di-arte.com/kunst/paul_cezanne/montagnes.jpg,320,440
976,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/james-stuart-1612-55-1st.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,James Stuart (1612-55) 1st Duke of Richmond,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/james_stuart_1612_55_1st_duke_hi.jpg,558,360
977,https://www.copia-di-arte.com/a/scuola-inglese/thebruiserbruisdortheknow.html, Scuola Inglese(18th century ),Arte Vittoriana,"The Bruiser Bruis''d, Or, the Knowing-Ones Taken-in",https://www.copia-di-arte.com/kunst/english_school/the_bruiser_bruisd_or_the_know.jpg,355,440
978,https://www.copia-di-arte.com/a/edgar-degas/portraitofamanstandingwit.html,Edgar Degas(1834  - 1917),Impressionismo,Portrait of a Man Standing with his Hands in his Pockets (Study for l''Interieur) 1868-69,https://www.copia-di-arte.com/kunst/edgar_degas_641/portrait_of_a_man_standing_wit.jpg,440,331
979,https://www.copia-di-arte.com/a/pierre-auguste-renoir/couple-reading-edmond-ren.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Couple Reading (Edmond Renoir and Marguerite Legrand),https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/couple_reading_edmond_renoir_hi.jpg,474,360
980,https://www.copia-di-arte.com/a/achenbach-andreas/einlaufendeschiffe.html,Andreas Achenbach(1815  - 1910),Romanticismo,,https://www.copia-di-arte.com/kunst/andreas_achenbach/andreas-achenbach-einlaufende-schiffe.jpg.jpg,480,366
981,https://www.copia-di-arte.com/a/averkamp-hendrik/eislauf.html,Hendrik Averkamp(1585  - 1636),Barocco,Eislauf(1630),https://www.copia-di-arte.com/kunst/hendrik_averkamp/eislauf_3ND-A3-A8_v1.jpg,286,400
982,https://www.copia-di-arte.com/a/ende-oliver/pictures-of-my-mind.html,Oliver Ende(1977 ),Arte Figurativa astratta,Pictures of my mind - Waldgeflüster,https://www.copia-di-arte.com/kunst/ende_oliver/pictures_of_my_mind-waldgef.jpg,480,336
983,https://www.copia-di-arte.com/a/egon-schiele/a-portrait-of-the-artists.html,Egon Schiele(1890  - 1918),Espressionismo,"A Portrait of the Artist's Father-in-Law, Johann Harms(1915 cil o)",https://www.copia-di-arte.com/kunst/egon_schiele_772/portrait_artists_father_law_j_hi.jpg,427,360
984,https://www.copia-di-arte.com/a/easton/eveningreturnhenley1998oi.html,Timothy  Easton,Arte concreta figurativa,"Evening Return, Henley, 1998 (oil on canvas) ",https://www.copia-di-arte.com/kunst/timothy_easton_1/evening_return_henley_1998_oil.jpg,440,378
985,https://www.copia-di-arte.com/a/claude-monet/the-nets-in-pourville.html,Claude Monet(1840  - 1926),Impressionismo,The Nets in Pourville,https://www.copia-di-arte.com/kunst/claude_monet/nets_pourville_hi.jpg,204,360
986,https://www.copia-di-arte.com/a/alfred-sisley-1/summer-landscape-with-a-b.html,Alfred Sisley(1839  - 1899),Impressionismo,Summer landscape with a big tree.(1886),https://www.copia-di-arte.com/kunst/alfred_sisley_769/1004078.jpg,334,480
987,https://www.copia-di-arte.com/a/david-teniers/affenineinerkche.html,David Teniers(1610  - 1690),Barocco,Monkeys in the Kitchen,https://www.copia-di-arte.com/kunst/david_teniers/affen_in_einer_kueche.jpg,418,589
988,https://www.copia-di-arte.com/a/peter-paul-rubens/dieeberjagd-1.html,Peter Paul Rubens(1577  - 1640),Barocco,The Calydonian Boar Hunt,https://www.copia-di-arte.com/kunst/peter_paul_rubens/peter_paul_rubens_die_eberjagd.jpg,316,480
989,https://www.copia-di-arte.com/a/jean-babtiste-corot/the-reader-crowned-with-f.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,"The Reader Crowned with Flowers, or Virgil's Muse(1845)",https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/corot_the_reader_crowned_with_flowers.jpg,480,338
990,https://www.copia-di-arte.com/a/easton/cottagesandirisfieldoilon.html,Timothy  Easton,Arte concreta figurativa,Cottages and Iris Field (oil on canvas) ,https://www.copia-di-arte.com/kunst/timothy_easton_1/cottages_and_iris_field_oil_on.jpg,385,440
991,https://www.copia-di-arte.com/a/rembrandt-van-rijn/the-woman-in-the-bath.html,Rembrandt van Rijn(1606  - 1669),Barocco,The woman in the bath(1654),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/badende-vrouw.jpg,480,356
992,https://www.copia-di-arte.com/a/albrecht-durer/theresurrectiondrerc1509-.html,Albrecht Duerer(1471  - 1528),Rinascimento,The Resurrection / Dürer / c.1509,https://www.copia-di-arte.com/kunst/noartist/t/the_resurrection__duerer__c150.jpg,480,372
993,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/exit-in-the-carriage-and.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Exit in the carriage and pair,https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/ausfahrt_im_zweispaenner_hi.jpg,138,226
994,https://www.copia-di-arte.com/a/johnson-edward-killingswo/feeding-the-ducks-3.html,Edward Killingsworth Johnson(1825  - 1896),Romanticismo,Feeding the ducks,https://www.copia-di-arte.com/kunst/edward_killingsworth_johnson/feeding_ducks_bal34346_hi.jpg,189,360
995,https://www.copia-di-arte.com/a/claude-monet/dergartendesknstlersinvth.html,Claude Monet(1840  - 1926),Impressionismo,Der Garten des Künstlers in Vétheuil(1881),https://www.copia-di-arte.com/kunst/claude_monet/der-garten-des-kuenstlers-in-vetheuil_monet.jpg,480,387
996,https://www.copia-di-arte.com/a/cranach-il-vecchio/dasurteildesparis-3.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,The Judgement of Paris,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/das-urteil-des-paris.jpg,480,346
997,https://www.copia-di-arte.com/a/egon-schiele/trauerndefrau-2.html,Egon Schiele(1890  - 1918),Espressionismo,Mourning Woman(1912),https://www.copia-di-arte.com/kunst/egon_schiele/trauernde_frau.jpg,589,470
998,https://www.copia-di-arte.com/a/albrecht-durer/headofanapostlesdrer1508-.html,Albrecht Duerer(1471  - 1528),Rinascimento,Head of an Apostles / Dürer / 1508,https://www.copia-di-arte.com/kunst/albrecht_duerer/head-of-an-apostles.jpg,480,336
999,https://www.copia-di-arte.com/a/albrecht-durer/sevenangelswithtrumpetsdr.html,Albrecht Duerer(1471  - 1528),Rinascimento,Seven Angels with Trumpets / Dürer,https://www.copia-di-arte.com/kunst/noartist/s/seven_angels_with_trumpets__du.jpg,480,344
1000,https://www.copia-di-arte.com/a/edgar-degas/study-of-a-dancer.html,Edgar Degas(1834  - 1917),Impressionismo,Study of a dancer,https://www.copia-di-arte.com/kunst/edgar_degas_641/studie_taenzerin_hi.jpg,640,437
1001,https://www.copia-di-arte.com/a/joel/christmasstepsbristol-1.html,Judy  Joel,Arte concreta figurativa,"Christmas Steps, Bristol",https://www.copia-di-arte.com/kunst/judy_joel/christmas_steps_bristol.jpg,440,310
1002,https://www.copia-di-arte.com/a/alfred-sisley-1/the-rest-by-the-stream-ed.html,Alfred Sisley(1839  - 1899),Impressionismo,The Rest by the Stream. Edge of the Wood(1872),https://www.copia-di-arte.com/kunst/alfred_sisley_769/the_rest.jpg,401,440
1003,https://www.copia-di-arte.com/a/guido-reni/crucifixionofstpeter.html,Guido Reni(1575  - 1642),Barocco,Crucifixion of St. Peter,https://www.copia-di-arte.com/kunst/guido_reni/crucifixion_of_st_peter.jpg,440,247
1004,https://www.copia-di-arte.com/a/pierre-auguste-renoir/the-nude-in-the-grass.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,The Nude in the Grass,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/nude_grass_hi.jpg,253,360
1005,https://www.copia-di-arte.com/a/thewsey/liliesinajapanesevasegoua.html,Joan  Thewsey,Arte concreta figurativa,Lilies in a Japanese Vase (gouache on paper) ,https://www.copia-di-arte.com/kunst/joan_thewsey/lilies_in_a_japanese_vase_goua.jpg,440,295
1006,https://www.copia-di-arte.com/a/egon-schiele/frauenpaarsichumarmendefrauen.html,Egon Schiele(1890  - 1918),Espressionismo,Pair of Women (Women embracing each other)(1915),https://www.copia-di-arte.com/kunst/egon_schiele/sich-umarmende-frauen.jpg,480,316
1007,https://www.copia-di-arte.com/a/caspar-david-friedrich/the-morning-in-the-mounta.html,Caspar David Friedrich(1774  - 1840),Romanticismo,The morning in the mountains(um 1822/23),https://www.copia-di-arte.com/kunst/caspar_david_friedrich//Morgen.jpg,380,480
1008,https://www.copia-di-arte.com/a/franz-marc/zweikheunterbumen.html,Franz Marc(1880  - 1916),Espressionismo,Zwei Kühe unter Bäumen(1910),https://www.copia-di-arte.com/kunst/franz_marc_727/zwei-kuehe.jpg,480,384
1009,https://www.copia-di-arte.com/a/kramskoi-iwan-nikolajewit/portrait-of-pavel-mikhail-1.html,Iwan Nikolajewitsch Kramskoi(1837  - 1887),Romanticismo,Portrait of Pavel Mikhailovich Tretyakov (1832-98),https://www.copia-di-arte.com/kunst/ivan_nikolaevich_kramskoy/portrait_pavel_mikhailovich_t__hi.jpg,448,360
1010,https://www.copia-di-arte.com/a/claude-lorrain/ulysses-returning-chrysei-1.html,Claude Lorrain(1600  - 1682),Barocco,Ulysses Returning Chryseis to her Father  (detail),https://www.copia-di-arte.com/kunst/claude_lorrain/ulysses_returning_chryseis_fa__hi.jpg,263,360
1011,https://www.copia-di-arte.com/a/alfred-sisley-1/avenue-of-chestnut-trees.html,Alfred Sisley(1839  - 1899),Impressionismo,Avenue of Chestnut Trees at La Celle-Saint-Cloud(c.1866-67),https://www.copia-di-arte.com/kunst/alfred_sisley_769/avenue_chestnut_trees_celle_alfred_sisley.jpg,299,480
1012,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/the-painter-with-kamelien.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,The painter with Kamelienzweig(1907),https://www.copia-di-arte.com/kunst/paula_modersohn_becker_87/1-die-malerin-mit-kamelienzweig.jpg,480,248
1013,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/handorglerinmondnacht.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Handorgler in Mondnacht(1924),https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/handorgler-in-mondnacht.jpg,360,480
1014,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/study-of-a-madonna-and-child.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,Study of a Madonna and Child(1760),https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/Study-of-a-Madonna-and-Child-Raffael-Raffaello-Santi.jpg,800,682
1015,https://www.copia-di-arte.com/a/vincent-van-gogh/vvangoghlandscapewsnowptg.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.van Gogh, Landscape w.Snow /Ptg./1888",https://www.copia-di-arte.com/kunst/noartist/v/vvan_gogh_landscape_wsnow_ptg1.jpg,384,480
1016,https://www.copia-di-arte.com/a/unsinn-romed/taenzerin-3.html,Romed Unsinn(1966 ),Arte Figurativa astratta,Tänzerin(2013),https://www.copia-di-arte.com/kunst/romed_unsinn/Taenzerin.jpg,480,289
1017,https://www.copia-di-arte.com/a/barrow/fanellisbarnewyork1996oil.html,Julian  Barrow,Arte concreta figurativa,"Fanelli''s Bar, New York, 1996 (oil on canvas) ",https://www.copia-di-arte.com/kunst/julian_barrow/fanellis_bar_new_york_1996_oil.jpg,364,440
1018,https://www.copia-di-arte.com/a/wassily-kandinsky/untitled-54.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Untitled(1923),https://www.copia-di-arte.com/kunst/wassily_kandinsky/wassily_kandinsky_untitled_7.jpg,480,332
1019,https://www.copia-di-arte.com/a/david-teniers/amofen.html,David Teniers(1610  - 1690),Barocco,At the oven(1633),https://www.copia-di-arte.com/kunst/david_teniers/am_ofen.jpg,516,589
1020,https://www.copia-di-arte.com/a/guido-reni/greniveronicasveil-2.html,Guido Reni(1575  - 1642),Barocco,"G.Reni, Veronica s Veil",https://www.copia-di-arte.com/kunst/noartist/g/greni_veronica_s_veil.jpg,480,412
1021,https://www.copia-di-arte.com/a/eugene-delacroix/doctor-francois-marie-dem.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Doctor Francois-Marie Demaisons(1832),https://www.copia-di-arte.com/kunst/eugene_delacroix/doctor_francois_marie_demaiso_hi.jpg,437,360
1022,https://www.copia-di-arte.com/a/nicolas-poussin/nicolaspoussinself-portra.html,Nicolas Poussin(1594  - 1665),Classicismo,Nicolas Poussin /Self-Portrait/Red Chalk,https://www.copia-di-arte.com/kunst/noartist/n/nicolas_poussin_self_portraitr.jpg,480,375
1023,https://www.copia-di-arte.com/a/william-turner/falmoutl.html,William Turner(1775  - 1851),Romanticismo,Falmoutl,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/falmoutl_hi.jpg,552,640
1024,https://www.copia-di-arte.com/a/scuola-inglese/playingcardshowingworkers.html, Scuola Inglese(18th century ),Arte Vittoriana,Playing Card showing workers making stockings (detail of 392627),https://www.copia-di-arte.com/kunst/english_school/playing_card_showing_workers_m.jpg,440,283
1025,https://www.copia-di-arte.com/a/claude-monet/studio-di-una-barca-monet.html,Claude Monet(1840  - 1926),Impressionismo,Studio di una barca(1874),https://www.copia-di-arte.com/kunst/claude_monet//Das-Atelierboot.jpg,366,480
1026,https://www.copia-di-arte.com/a/thewsey/pinkandwhitetulipsorchids.html,Joan  Thewsey,Arte concreta figurativa,"Pink and White Tulips, Orchids and Blue Antique China (w/c) ",https://www.copia-di-arte.com/kunst/joan_thewsey/pink_and_white_tulips_orchids.jpg,304,440
1027,https://www.copia-di-arte.com/a/pierre-auguste-renoir/young-girl-with-long-hair-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Young girl with Long hair in profile(1890),https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/young_girl_long_hair_profile_hi.jpg,482,360
1028,https://www.copia-di-arte.com/a/powis-paul/pollutioni-1.html,Paul Powis,Arte astratta figurativa,Pollution I,https://www.copia-di-arte.com/kunst/paul_powis/pollution-i_powis.jpg,480,480
1029,https://www.copia-di-arte.com/a/caspar-david-friedrich/mare-al-chiaro-di-luna.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Mare al chiaro di luna(um 1827),https://www.copia-di-arte.com/kunst/caspar_david_friedrich/seestueck_bei_mon.jpg,340,400
1030,https://www.copia-di-arte.com/a/rembrandt-van-rijn/self-portrait-with-the-go.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-portrait with the golden chain(1634),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn//Selbstbildnis-mit-Barett-und-goldener-Kette1.jpg,480,372
1031,https://www.copia-di-arte.com/a/jean-babtiste-corot/windsto.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/windstoss.jpg,345,480
1032,https://www.copia-di-arte.com/a/albrecht-durer/portrtvonjakobmuffel1471-1526.html,Albrecht Duerer(1471  - 1528),Rinascimento,Portrait of Jakob Muffel (1471-1526)(1526),https://www.copia-di-arte.com/kunst/albrecht_duerer/portraet_von_jakob_muffel_1471.jpg,589,438
1033,https://www.copia-di-arte.com/a/berthe-morisot/girl-with-cat.html,Berthe Morisot(1841  - 1895),Impressionismo,Girl with cat(1892),https://www.copia-di-arte.com/kunst/berthe_morisot/mit-katze.jpg,480,400
1034,https://www.copia-di-arte.com/a/vincent-van-gogh/vvgoghalterweingartenmitb.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.v.Gogh, Alter Weingarten mit Bäuerin",https://www.copia-di-arte.com/kunst/noartist/v/vvgogh_alter_weingarten_mit_ba.jpg,391,480
1035,https://www.copia-di-arte.com/a/jean-beraud/thefuneralofvictorhugo180.html,Jean Beraud(1849  - 1936),Impressionismo,"The Funeral of Victor Hugo (1802-85) at the Arc de Triomphe, 1885 (oil on panel)",https://www.copia-di-arte.com/kunst/jean_beraud/funeral-of-victor-hugo.jpg,423,480
1036,https://www.copia-di-arte.com/a/pierre-auguste-renoir/arenoirruhenderakt-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"A.Renoir, Ruhender Akt",https://www.copia-di-arte.com/kunst/noartist/a/arenoir_ruhender_akt.jpg,352,480
1037,https://www.copia-di-arte.com/a/charles-le-brun/chle_brun___banquet_at_hs.html,Charles Le Brun(1619  - 1690),Barocco,Ch.Le Brun / Banquet at Hs.of Pharisee,https://www.copia-di-arte.com/kunst/charles_le_brun_3666//1-Gastmahl-im-Hause-Pharisaeers.jpg,480,400
1038,https://www.copia-di-arte.com/a/jean-baptiste-oudry/rebhuhnhasezitronenorange.html,Jean Baptiste Oudry(1696  - 1755),Barocco,"Rebhuhn, Hase, Zitronen, Orangen und Teekessel.",https://www.copia-di-arte.com/kunst/jean_baptiste_oudry/rebhuhn_hase_zitronen_orangen.jpg,640,573
1039,https://www.copia-di-arte.com/a/pierre-joseph-redoute/yellowroseredout1835-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Yellow Rose / / Redouté 1835,https://www.copia-di-arte.com/kunst/noartist/y/yellow_rose___redout_1835_1.jpg,480,360
1040,https://www.copia-di-arte.com/a/william-turner/landscape-with-walton-bri.html,William Turner(1775  - 1851),Romanticismo,Landscape with Walton Bridges(c.1845),https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/walton-bridges.jpg,356,480
1041,https://www.copia-di-arte.com/a/wassily-kandinsky/cemetery-in-kochel.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Cemetery in Kochel(1909),https://www.copia-di-arte.com/kunst/wassily_kandinsky/friedhof_kochel_hi.jpg,466,640
1042,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/schneeschmelze-3.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/schneeschmelze.jpg,420,480
1043,https://www.copia-di-arte.com/a/elliot-1/dulwich1998oilonboard.html,Sophia  Elliot,Arte concreta figurativa,"Dulwich, 1998 (oil on board) ",https://www.copia-di-arte.com/kunst/sophia_elliot/dulwich_1998_oil_on_board.jpg,440,308
1044,https://www.copia-di-arte.com/a/armitage-1/freesiaeldusgiantwhite.html,Karen  Armitage,Arte concreta figurativa,"Freesia Eldus, Giant White ",https://www.copia-di-arte.com/kunst/karen_armitage/freesia-eldus.jpg,480,320
1045,https://www.copia-di-arte.com/a/edouard-manet/manetmargueritedeconflans.html,Edouard Manet(1832  - 1883),Impressionismo,Manet / Marguerite de Conflans / c. 1875,https://www.copia-di-arte.com/kunst/edouard_manet_739/manet__marguerite_de_conflans.jpg,396,480
1046,https://www.copia-di-arte.com/a/bonnard-pierre/place_pigalle_paris.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,"Place Pigalle, Paris",https://www.copia-di-arte.com/kunst/pierre_bonnard/place_pigalle_paris.jpg,445,800
1047,https://www.copia-di-arte.com/a/correggio-antonio-allegri/the-vision-of-st-john-on.html, Antonio Allegri (detto Correggio)(um 1489  - 1534),Rinascimento,The Vision of St. John on Patmos(1520-23),https://www.copia-di-arte.com/kunst/antonio_allegri/vision_john_patmos_hi.jpg,477,360
1048,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/dgrossettipaoloandfrances.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,D.G.Rossetti / Paolo and Francesca.,https://www.copia-di-arte.com/kunst/noartist/d/dgrossetti__paolo_and_francesc.jpg,247,480
1049,https://www.copia-di-arte.com/a/fantin-latour-henri/flowers-9.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Flowers,https://www.copia-di-arte.com/kunst/henri_fantin_latour/flowers_bal14545_hi.jpg,409,360
1050,https://www.copia-di-arte.com/a/eugene-delacroix/the-fiancee-of-the-abydos.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,The fiancee of the Abydos.(1843),https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/fiancee_of_abydos.jpg,400,312
1051,https://www.copia-di-arte.com/a/claude-monet/blumenstrauausgladiolenli.html,Claude Monet(1840  - 1926),Impressionismo,"Blumenstrauß aus Gladiolen, Lilien und Margeriten(1878)",https://www.copia-di-arte.com/kunst/claude_monet/gladiolen-lilien-und-margeriten.jpg,480,361
1052,https://www.copia-di-arte.com/a/bonnard-pierre/boulevard.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Boulevard(1899),https://www.copia-di-arte.com/kunst/pierre_bonnard/boulevard.jpg,627,800
1053,https://www.copia-di-arte.com/a/diego-rodriguez-velazquez/thevirginappearingtostild.html,Diego Rodriguez de Silva y Velázquez(1599  - 1660),Barocco,The Virgin appearing to St Ildephonsus and giving him a robe,https://www.copia-di-arte.com/kunst/diego_rodriguez_de_silva_y_vel/the_virgin_appearing_to_st_ild.jpg,440,316
1054,https://www.copia-di-arte.com/a/travers/bluefloralswirl.html,Michael Travers,Arte Figurativa astratta,blue floral swirl,https://www.copia-di-arte.com/kunst/michael_travers/blue_floral_swirl_hi.jpg,320,435
1055,https://www.copia-di-arte.com/a/zoffany-johann/archduchess-maria-christi.html,Johann Zoffany(1733  - 1810),Classicismo,"Archduchess Maria Christine Habsburg-Lothringen (1742-98), daughter of Empress Maria Theresa of Aust(1776)",https://www.copia-di-arte.com/kunst/johann_zoffany/archduchess_maria_christine_h_hi.jpg,500,360
1056,https://www.copia-di-arte.com/a/scuola-inglese/viewoftheroyalpalaceandpa.html, Scuola Inglese(18th century ),Arte Vittoriana,View of the Royal Palace and Park of St James''s,https://www.copia-di-arte.com/kunst/english_school/view_of_the_royal_palace_and_p.jpg,278,440
1057,https://www.copia-di-arte.com/a/lovis-corinth/conradansorge.html,Lovis Corinth(1858  - 1925),Espressionismo,,https://www.copia-di-arte.com/kunst/lovis_corinth/conradansorge.jpg,480,431
1058,https://www.copia-di-arte.com/a/bonnard-pierre/le_bol_de_lait.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Le Bol de lait(1919),https://www.copia-di-arte.com/kunst/pierre_bonnard/Le-Bol-de-lait-Pierre-Bonnard.jpg,461,480
1059,https://www.copia-di-arte.com/a/willis-3/chiswickhouse1994wconpape.html,Lucy Willis(-  - -),Arte astratta figurativa,"Chiswick House, 1994 (w/c on paper) (1994)",https://www.copia-di-arte.com/kunst/lucy/Chiswick-House-1994-Lucy-Willis.jpg,333,480
1060,https://www.copia-di-arte.com/a/jean-beraud/leavingthelyceecondorcet.html,Jean Beraud(1849  - 1936),Impressionismo,Leaving the Lycee Condorcet,https://www.copia-di-arte.com/kunst/jean_beraud/jean_beraud_leaving_the_lycee_condorcet.jpg,376,480
1061,https://www.copia-di-arte.com/a/barrow/plazadelacatedral.html,Julian  Barrow,Arte concreta figurativa,Plaza de la Catedral,https://www.copia-di-arte.com/kunst/julian_barrow/plaza_de_la_catedral.jpg,338,440
1062,https://www.copia-di-arte.com/a/paul-cezanne/groebadende.html,Paul Cézanne(1839  - 1906),Impressionismo,The large bathers,https://www.copia-di-arte.com/kunst/paul_cezanne/grossebadende.jpg,404,480
