,image_link,artists,art_movement,title,jpeg,height,width
545,https://www.copia-di-arte.com/a/otto-mueller/gli-innamorati.html,Otto Mueller(1874  - 1930),Espressionismo,Gli innamorati(1919),https://www.copia-di-arte.com/kunst/otto_mueller/overs-couple-damoureux_mueller_otto.jpg,480,365
546,https://www.copia-di-arte.com/a/rembrandt-van-rijn/dermennonitenpredigeransloundseinefrau.html,Rembrandt van Rijn(1606  - 1669),Barocco,The Mennonite Preacher Anslo and his Wife(1641),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/mennonitenprediger.jpg,392,480
547,https://www.copia-di-arte.com/a/vincent-van-gogh/wheatfield-with-sheaves.html,Vincent van Gogh(1853  - 1890),Impressionismo,Wheatfield with Sheaves(1888),https://www.copia-di-arte.com/kunst/vincent_van_gogh/weizenfeld.jpg,400,320
548,https://www.copia-di-arte.com/a/travers/partygirlsblue.html,Michael Travers,Arte Figurativa astratta,party girls blue,https://www.copia-di-arte.com/kunst/michael_travers/party_girls_blue_hi.jpg,320,431
549,https://www.copia-di-arte.com/a/william-blake/portrait-of-william-cowpe.html,William Blake(1757  - 1827),Arte Vittoriana,Portrait of William Cowper (1731-1800),https://www.copia-di-arte.com/kunst/william_blake/portrait_william_cowper_1731_hi.jpg,419,360
550,https://www.copia-di-arte.com/a/john-constable/on-the-dove-near-buxton.html,John Constable(1776  - 1837),Romanticismo,On the Dove near Buxton,https://www.copia-di-arte.com/kunst/john_constable/dove_near_buxton_hi.jpg,232,360
551,https://www.copia-di-arte.com/a/georg_ireland/colorcompositionwithglass.html,Georg Ireland(1953 ),Arte astratta figurativa,color composition with glass(2016),https://www.copia-di-arte.com/kunst/ireland/colorcompositionwithglass.jpg,600,450
552,https://www.copia-di-arte.com/a/pierre-joseph-redoute/polianthes-tuberosa-from.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,"Polianthes Tuberosa, from `Les Liliacees'(1806)",https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/Les-Liliacees.jpg,480,300
553,https://www.copia-di-arte.com/a/roberts-david/abusimbelgroerfelsentempe-4.html,David Roberts(1796  - 1864),Romanticismo,Abu Simbel,https://www.copia-di-arte.com/kunst/david_roberts//Abu-Simbel.jpg,313,480
554,https://www.copia-di-arte.com/a/taylor-2/sheshavingababyoilonpaper.html,Stevie  Taylor,Arte astratta figurativa,She''s Having a Baby (oil on paper) ,https://www.copia-di-arte.com/kunst/stevie_taylor/shes_having_a_baby_oil_on_pape.jpg,440,234
555,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/dreiakteundliegmann.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/dreiakteundliegmann.jpg,480,344
556,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/ballet.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Ballet.(1885),https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/ballett_hi.jpg,226,224
557,https://www.copia-di-arte.com/a/pierre-auguste-renoir/bustedefemmeencostumeoriental.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Buste de femme en costume oriental,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/buste_de_femme_en_costume_orie.jpg,527,432
558,https://www.copia-di-arte.com/a/pierre-auguste-renoir/pheasant-and-thrushes.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Pheasant and Thrushes(1902),https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/pheasant_thrushes_hi.jpg,296,360
559,https://www.copia-di-arte.com/a/scuola-inglese/33capturedslavesonboardas.html, Scuola Inglese(18th century ),Arte Vittoriana,33 captured slaves on board a ship (albumen print)(1792),https://www.copia-di-arte.com/kunst/english_school/33_captured_slaves_on_board_a__hi.jpg,320,400
560,https://www.copia-di-arte.com/a/cranach-il-vecchio/the-infatuated-old-woman.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,The Infatuated Old Woman,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/infatuated_old_woman_hi.jpg,459,360
561,https://www.copia-di-arte.com/a/neal/eggs1971oiloncanvas.html,Trevor  Neal,Arte concreta figurativa,"Eggs, 1971 (oil on canvas) ",https://www.copia-di-arte.com/kunst/trevor_neal/eggs.jpg,480,360
562,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirfruitstilllifec1869.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Fruit still life / c.1869/70,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/fruit-still-life.jpg,367,480
563,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/the-bullfight.html,Francisco Jose de Goya(1746  - 1828),Classicismo,The Bullfight(c.1825),https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/bullfight_scp36793_hi.jpg,300,360
564,https://www.copia-di-arte.com/a/paul-gauguin/uomo-con-ascia.html,Paul Gauguin(1848  - 1903),Post-impressionismo,L'Uomo con una Ascia(1891),https://www.copia-di-arte.com/kunst/paul_gauguin/xjl9955.jpg,440,327
565,https://www.copia-di-arte.com/a/jean-leon-gerome/praying-moslems-in-the-bl.html,Jean-Léon Gérome(1824  - 1904),Classicismo,Praying Moslems in the blues' mosque,https://www.copia-di-arte.com/kunst/jean_leon_gerome/betende_moslems_blauen_mosche_hi.jpg,165,240
566,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/diedreibadenden.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Three bathers(1913),https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/die-drei-badenden.jpg,480,352
567,https://www.copia-di-arte.com/a/arthelga/flamingo-2.html, Arthelga,Arte concreta figurativa,Flamingo(2006),https://www.copia-di-arte.com/kunst/_arthelga/flamingo.jpg,480,341
568,https://www.copia-di-arte.com/a/andy-warhol-1/marilyn-1967-aw-924.html,Andy Warhol(1928  - 1987),Arte Figurativa astratta,"Marilyn, 1967  - (AW-924)",https://www.copia-di-arte.com/kunst/andy_warhol_11039/marilyn_1967.jpg,640,593
569,https://www.copia-di-arte.com/a/bonnard-pierre/nu_dans_un_interieur.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Nu dans un intérieur(1912),https://www.copia-di-arte.com/kunst/pierre_bonnard/Nu-dans-un-interieur-Pierre-Bonnard.jpg,800,416
570,https://www.copia-di-arte.com/a/jacob-philipp-hackert/eruptiondestna.html,Jacob Philipp Hackert(1737  - 1807),Classicismo,Eruption of Mount Etna,https://www.copia-di-arte.com/kunst/jacob_philipp_hackert/1-eruption-des-aetna_hackert.jpg,354,480
571,https://www.copia-di-arte.com/a/alexander-roslin/portrtvongrfinekaterinaandreiewnatschernyschewageb.html,Alexander Roslin(1718  - 1798),Classicismo,"Portrait of Countess Ekaterina Andreyevna Chernysheva, née Ushakova (1715-1779)(1776)",https://www.copia-di-arte.com/kunst/alexander_roslin/portraet_von_graefin_ekaterina.jpg,589,446
572,https://www.copia-di-arte.com/a/egon-schiele/black-haired-girl-act-sta.html,Egon Schiele(1890  - 1918),Espressionismo,"Black-haired girl act, stationary(1910)",https://www.copia-di-arte.com/kunst/egon_schiele/schwarzhaarige_maedchenakt_stehend_schiele.jpg,480,271
573,https://www.copia-di-arte.com/a/camille-pissarro/schneeinmontfoucault.html,Camille Pissarro(1830  - 1903),Impressionismo,Schnee in Montfoucault(1891),https://www.copia-di-arte.com/kunst/camille_pissarro_59/schnee_in_montfoucault.jpg,529,640
574,https://www.copia-di-arte.com/a/scuola-inglese/muzioclementi.html, Scuola Inglese(18th century ),Arte Vittoriana,Muzio Clementi,https://www.copia-di-arte.com/kunst/english_school/muzio_clementi.jpg,440,358
575,https://www.copia-di-arte.com/a/michelangelo-buonarroti/studyofthelanternforstpet.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"Study of the Lantern for St. Peter's, 1557 (black chalk, pen & ink on paper)(1601)",https://www.copia-di-arte.com/kunst/michelangelo_buonarroti/study_of_the_lantern_for_st_pe_hi.jpg,320,512
576,https://www.copia-di-arte.com/a/wassily-kandinsky/zeichenreihen-1.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Rows of Symbols(1931),https://www.copia-di-arte.com/kunst/noartist/z/zeichenreihen.jpg,520,640
577,https://www.copia-di-arte.com/a/max-liebermann/annaffiamento-dei-fiori-del-giardino.html,Max Liebermann(1847  - 1935),Impressionismo,Annaffiamento dei fiori del giardino(1925),https://www.copia-di-arte.com/kunst/max_liebermann/das_rondell_7163004.jpg,368,480
578,https://www.copia-di-arte.com/a/abel/olivesatindress.html,Catherine  Abel(b.1966  ),Arte Figurativa astratta,Olive Satin Dress,https://www.copia-di-arte.com/kunst/catherine_abel/olive-satin-dress.jpg,480,240
579,https://www.copia-di-arte.com/a/travers/rainbowchristmas.html,Michael Travers,Arte Figurativa astratta,rainbow christmas,https://www.copia-di-arte.com/kunst/michael_travers/rainbow_christmas_hi.jpg,320,438
580,https://www.copia-di-arte.com/a/ancher-michael-peter/portrait-of-anna-ancher-t.html,Michael Peter Ancher(1849  - 1927),Impressionismo,"Portrait of Anna Ancher, the artist's wife",https://www.copia-di-arte.com/kunst/michael_peter_ancher/bildnis_anna_ancher_frau_kuen_hi.jpg,640,491
581,https://www.copia-di-arte.com/a/armitage-1/thetankoftulipsoiloncanva.html,Karen  Armitage,Arte concreta figurativa,The Tank of Tulips (oil on canvas) ,https://www.copia-di-arte.com/kunst/karen_armitage/tank-of-tulips.jpg,480,411
582,https://www.copia-di-arte.com/a/gibbs/troutchasingafishermansfl.html,Lou  Gibbs,Arte astratta figurativa,Trout chasing a fisherman''s fly (mixed media) (1991) ,https://www.copia-di-arte.com/kunst/lou_gibbs/trout-chasing-a-fishermans-fly.jpg,336,480
583,https://www.copia-di-arte.com/a/armitage-1/themoroccan1999wconpaper.html,Karen  Armitage,Arte concreta figurativa,"The Moroccan, 1999 (w/c on paper) ",https://www.copia-di-arte.com/kunst/karen_armitage/the_moroccan_1999_wc_on_paper.jpg,440,326
584,https://www.copia-di-arte.com/a/arthelga/orangefant.html, Arthelga,Arte concreta figurativa,Orangefant(2006),https://www.copia-di-arte.com/kunst/_arthelga/9781004.jpg,440,314
585,https://www.copia-di-arte.com/a/lovis-corinth/lake-walchen-surrounded-b.html,Lovis Corinth(1858  - 1925),Espressionismo,Lake Walchen Surrounded by Mountains(1925),https://www.copia-di-arte.com/kunst/lovis_corinth/xir166352.jpg,352,440
586,https://www.copia-di-arte.com/a/neal/villaandboatssouthoffranc.html,Trevor  Neal,Arte concreta figurativa,"Villa and Boats, South of France",https://www.copia-di-arte.com/kunst/trevor_neal_1/villa_and_boats_south_of_franc.jpg,256,440
587,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/nacktekinderamuf.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Naked children,https://www.copia-di-arte.com/kunst/paula_modersohn_becker/nacktekinderamuf.jpg,480,332
588,https://www.copia-di-arte.com/a/lovis-corinth/4053262262842.html,Lovis Corinth(1858  - 1925),Espressionismo,Selbstbildnis.,https://www.copia-di-arte.com/kunst/lovis_corinth/selbstbildnis.jpg,640,475
589,https://www.copia-di-arte.com/a/august-macke/geranium-am-fenster-1.html,August Macke(1887  - 1914),Espressionismo,Geranium Am Fenster,https://www.copia-di-arte.com/kunst/august_macke_726/geraniumamfenster_macke.jpg,480,385
590,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-indica-caryophyllea.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa Indica Caryophyllea,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/Rosa-Indica-Caryophyllea.jpg,480,343
591,https://www.copia-di-arte.com/a/chardin-jean-baptiste/autoportrait-au-chevalet.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Autoportrait au chevalet (Selbstbildnis vor der Staffelei)(1776),https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/autoportrait_chevalet_selbstb_hi.jpg,409,324
592,https://www.copia-di-arte.com/a/paul-gauguin/three-women-and-an-angel.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Three women and an angel(1903),https://www.copia-di-arte.com/kunst/paul_gauguin/drei-frauen-und-ein-engel.jpg,279,480
593,https://www.copia-di-arte.com/a/paul-cezanne/the-dream-of-the-poet-or.html,Paul Cézanne(1839  - 1906),Impressionismo,"The Dream of the Poet or, The Kiss of the Muse(1859-60)",https://www.copia-di-arte.com/kunst/paul_cezanne/the-dream-of-the-poet-or-the-kiss-of-the-muse_cezanne.jpg,480,390
594,https://www.copia-di-arte.com/a/powis-paul/goldenvalleyacryliconcard.html,Paul Powis,Arte astratta figurativa,Golden Valley (acrylic on card) ,https://www.copia-di-arte.com/kunst/paul_powis/Golden-Valley-Paul-Powis.jpg,480,368
595,https://www.copia-di-arte.com/a/albrecht-altdorfer/alexanderschlacht.html,Albrecht Altdorfer(um 1480  - 1538),Rinascimento,Alexanderschlacht(1529),https://www.copia-di-arte.com/kunst/albrecht_altdorfer/alexanderschlacht.jpg,480,364
596,https://www.copia-di-arte.com/a/alfred-sisley-1/uphill-road-in-sunshine.html,Alfred Sisley(1839  - 1899),Impressionismo,Uphill Road in Sunshine(1891),https://www.copia-di-arte.com/kunst/alfred_sisley_769/xou205432_v1.jpg,480,429
597,https://www.copia-di-arte.com/a/tiziano-vercellio/portrait-of-cristoforo-ma.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,"Portrait of Cristoforo Madruzzo, Cardinal and Bishop of Trent(1552)",https://www.copia-di-arte.com/kunst/titian_639/portrait_cristoforo_madruzzo_hi.jpg,712,360
598,https://www.copia-di-arte.com/a/michelangelo-buonarroti/the-drunkenness-of-bacchu-6.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,The Drunkenness of Bacchus(1496-97),https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/drunkenness_bacchus_alg232649_hi.jpg,620,360
599,https://www.copia-di-arte.com/a/godlewskadearanda/romeviewfromthespanishaca-1.html,Izabella  Godlewska de Aranda,Arte astratta figurativa,"Rome, View from the Spanish Academy on the Gianicolo, 1968 (oil on canvas) (see also 213353 & 213354",https://www.copia-di-arte.com/kunst/izabella_godlewskadearanda//Rome.jpg,186,480
600,https://www.copia-di-arte.com/a/wassily-kandinsky/ohnetitel-41.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Untitled(1919),https://www.copia-di-arte.com/kunst/noartist/o/ohne_titel-5.jpg,576,640
601,https://www.copia-di-arte.com/a/alexej-von-jawlensky/landschaftmitrotemdach.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Landscape with a Red Roof,https://www.copia-di-arte.com/kunst/alexej_von_jawlensky/Landschaft-mit-rotem-Dach.jpg,480,296
602,https://www.copia-di-arte.com/a/georg_ireland/cuillinhillsisleofskye.html,Georg Ireland(1953 ),Arte astratta figurativa,"Cuillin hills, Isle of Skye(2016)",https://www.copia-di-arte.com/kunst/ireland/cuillinhillsisleofskye.jpg,423,600
603,https://www.copia-di-arte.com/a/koester-alexander/cigni-castello-ninfenburg.html,Alexander Koester(1864  - 1932),Post-impressionismo,Cigni nei campi del castello di Ninfenburgo,https://www.copia-di-arte.com/kunst/alexander_koester/schwaene_im_nymphenburger_sch_hi.jpg,171,226
604,https://www.copia-di-arte.com/a/testard-robinet/ms-fr-fv-vi-1-fol116-elus.html,Robinet Testard(fl.1470  - 1523),Rinascimento,"Ms Fr. Fv VI #1 fol.116 Elusae Gennus, Caraway Thyme, and Crosswort(c.1470)",https://www.copia-di-arte.com/kunst/robinet_testard/fv_1_fol116_elusae_gennus_car_hi.jpg,473,360
605,https://www.copia-di-arte.com/a/armitage-1/mixeddaffodilsinatank1989.html,Karen  Armitage,Arte concreta figurativa,"Mixed Daffodils in a Tank, 1989 ",https://www.copia-di-arte.com/kunst/karen_armitage/mixed_daffodils_in_a_tank_1989.jpg,440,344
606,https://www.copia-di-arte.com/a/vincent-van-gogh/derstrandbeischeveningen.html,Vincent van Gogh(1853  - 1890),Impressionismo,Der Strand bei Scheveningen(1882),https://www.copia-di-arte.com/kunst/vincent_van_gogh/strand-bei-scheveningen.jpg,288,480
607,https://www.copia-di-arte.com/a/david-teniers/monkeys-in-a-kitchen.html,David Teniers(1610  - 1690),Barocco,Monkeys in a Kitchen(c.1645),https://www.copia-di-arte.com/kunst/david_dj_teniers/monkeys_kitchen_hi.jpg,253,360
608,https://www.copia-di-arte.com/a/travers/redfloralswirl.html,Michael Travers,Arte Figurativa astratta,red floral swirl,https://www.copia-di-arte.com/kunst/michael_travers/red_floral_swirl_hi.jpg,320,438
609,https://www.copia-di-arte.com/a/john-constable/the-valley-of-the-stour-w.html,John Constable(1776  - 1837),Romanticismo,The Valley of the Stour with Dedham in the Distance(1836-37),https://www.copia-di-arte.com/kunst/john_constable/valley_stour_dedham_distance_hi.jpg,297,360
610,https://www.copia-di-arte.com/a/pierre-auguste-renoir/arenoirlandschaft-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"A.Renoir, Landschaft",https://www.copia-di-arte.com/kunst/noartist/a/arenoir_landschaft.jpg,289,480
611,https://www.copia-di-arte.com/a/egon-schiele/portrait-of-arthur-roessl.html,Egon Schiele(1890  - 1918),Espressionismo,Portrait of Arthur Roessler(1910  and),https://www.copia-di-arte.com/kunst/egon_schiele_772/portrait_arthur_roessler_hi.jpg,542,360
612,https://www.copia-di-arte.com/a/gruenewald-mathias/isenheimer-altar-second-s-1.html,Mathias (Mathis Gothart) Grünewald(um 1475  - 1528),Rinascimento,"Isenheimer altar second show side, middle picture on the left: Angel concert.",https://www.copia-di-arte.com/kunst/mathias_mathis_gothart_gruenew/isenheimer-altar-zweite.jpg,480,335
613,https://www.copia-di-arte.com/a/scuola-inglese/planofthebattleofcawnpoor.html, Scuola Inglese(18th century ),Arte Vittoriana,"Plan of the Battle of Cawnpoor, 6th December 1857; engraved by Guyot & Wood, pub.William Mackenzie, ",https://www.copia-di-arte.com/kunst/english_school/plan_of_the_battle_of_cawnpoor.jpg,294,440
614,https://www.copia-di-arte.com/a/edvard-munch/gioventudimare-munchedvard.html,Edvard Munch(1863  - 1944),Espressionismo,Gioventù di mare(1904),https://www.copia-di-arte.com/kunst/edvard_munch_11004/Jugend-am-Meer.jpg,249,480
615,https://www.copia-di-arte.com/a/travers/floralsilhouette.html,Michael Travers,Arte Figurativa astratta,floral silhouette,https://www.copia-di-arte.com/kunst/michael_travers/floral_silhouette_hi.jpg,320,227
616,https://www.copia-di-arte.com/a/michelangelo-buonarroti/the-rebellious-slave.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,The Rebellious Slave(1513-15),https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/rebellious_slave_hi.jpg,531,360
617,https://www.copia-di-arte.com/a/georg_ireland/elbinsel-krautsand.html,Georg Ireland(1953 ),Arte astratta figurativa,Elbinsel Krautsand(2018),https://www.copia-di-arte.com/kunst/ireland/Elbinsel-Krautsand.jpg,480,432
618,https://www.copia-di-arte.com/a/jean-etienne-liotard/richard-pococke-in-orient.html,Jean-Étienne Liotard(1702  - 1789),Classicismo,Richard Pococke in oriental costume(1738),https://www.copia-di-arte.com/kunst/jean_etienne_liotard_367/richard_pococke_oriental_cost_hi.jpg,565,360
619,https://www.copia-di-arte.com/a/von-werefkin-marianne/le-dos-are-la-vie-with-th.html,Marianne von Werefkin(1860  - 1938),Espressionismo,Le DOS are La vie (with the back for the life)(1928),https://www.copia-di-arte.com/kunst/marianne_von_werefkin/mit-dem-ruecken-zum-leben_von-werefkin.jpg,428,480
620,https://www.copia-di-arte.com/a/jacques-laurent-agasse/sleeping-fox.html,Jacques-Laurent Agasse(1767  - 1849),Classicismo,Sleeping Fox,https://www.copia-di-arte.com/kunst/jacques_laurent_agasse/sleeping-fox.jpg,377,480
621,https://www.copia-di-arte.com/a/edouard-manet/head-of-a-man-claude-mone.html,Edouard Manet(1832  - 1883),Impressionismo,Head of a Man (Claude Monet) 1874 (pen & ink wash on paper),https://www.copia-di-arte.com/kunst/edouard_manet_739/Head-of-a-Man.jpg,480,395
622,https://www.copia-di-arte.com/a/berthe-morisot/little-girl-with-a-blue-j.html,Berthe Morisot(1841  - 1895),Impressionismo,Little Girl with a Blue Jersey(1886),https://www.copia-di-arte.com/kunst/berthe_morisot/little_girl.jpg,400,324
623,https://www.copia-di-arte.com/a/rembrandt-van-rijn/homer-dictating-to-a-cler.html,Rembrandt van Rijn(1606  - 1669),Barocco,Homer Dictating to a Clerk(1663),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/bal7544.jpg,440,336
624,https://www.copia-di-arte.com/a/paul-gauguin/tetiarefaranidieblumenfrankreichs.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Te Tiare Farani (The Flowers of France)(1891),https://www.copia-di-arte.com/kunst/paul_gauguin/te_tiare_farani_die_blumen_fra.jpg,428,589
625,https://www.copia-di-arte.com/a/egon-schiele/stooped-act.html,Egon Schiele(1890  - 1918),Espressionismo,Stooped act(1914),https://www.copia-di-arte.com/kunst/egon_schiele/gebeugter_akt_hi.jpg,121,184
626,https://www.copia-di-arte.com/a/paul-cezanne/achille-emperaire-1829-98.html,Paul Cézanne(1839  - 1906),Impressionismo,Achille Emperaire (1829-98),https://www.copia-di-arte.com/kunst/paul_cezanne/achille_emperaire_1829_98_hi.jpg,620,360
627,https://www.copia-di-arte.com/a/berthe-morisot/fan-depicting-bougival-18.html,Berthe Morisot(1841  - 1895),Impressionismo,"Fan depicting Bougival, 1884 (oil, pencil &",https://www.copia-di-arte.com/kunst/berthe_morisot_57/fan_depicting_bougival_1884_o_hi.jpg,217,360
628,https://www.copia-di-arte.com/a/jean-babtiste-corot/derteichvonvilledavrayama.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Der Teich von Ville d'Avray am Abend(Um 1845/50),https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/der-teich-von-ville-d-avray-am-abend.jpg,312,480
629,https://www.copia-di-arte.com/a/flohic-philippe/fesses-1-philippe-flohic.html,Philippe Flohic(1966 ),Arte concreta figurativa,Fesses 1,https://www.copia-di-arte.com/kunst/philippe_flohic/1-fesses.jpg,480,339
630,https://www.copia-di-arte.com/a/franz-marc/cattles.html,Franz Marc(1880  - 1916),Espressionismo,Cattles(1913),https://www.copia-di-arte.com/kunst/franz_marc_727/3045_v1-1.jpg,282,480
631,https://www.copia-di-arte.com/a/ireland-3/sunbeamioilonboard.html,William  Ireland,Arte concreta figurativa,Sunbeam I (oil on board) ,https://www.copia-di-arte.com/kunst/william_ireland/sunbeam.jpg,480,480
632,https://www.copia-di-arte.com/a/travers/wibbleblue.html,Michael Travers,Arte Figurativa astratta,wibble blue,https://www.copia-di-arte.com/kunst/michael_travers/wibble_blue_hi.jpg,320,450
633,https://www.copia-di-arte.com/a/jean-baptiste-oudry/misse-and-turlu-two-greyh.html,Jean Baptiste Oudry(1696  - 1755),Barocco,"Misse and Turlu, two greyhounds of Louis XV",https://www.copia-di-arte.com/kunst/jean_baptiste_oudry/xir75763_v1.jpg,373,480
634,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/lizzie-siddal-1832-62-pen.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,Lizzie Siddal (1832-62) (pen & ink and w/c on paper),https://www.copia-di-arte.com/kunst/dante_gabriel_rossetti_433/lizzie_siddal_1832_62_pen_ink_hi.jpg,635,360
635,https://www.copia-di-arte.com/a/rembrandt-van-rijn/bauernhausmitlichtundschatten.html,Rembrandt van Rijn(1606  - 1669),Barocco,Farmhouse in Light and Shadow,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/bauernhaus_mit_licht_und_schat.jpg,408,563
636,https://www.copia-di-arte.com/a/burne-jones-sir-edward/sidoniavonbork.html,Sir Edward Burne-Jones(1833  - 1898),Arte Vittoriana,,https://www.copia-di-arte.com/kunst/sir_edward_burne_jones/Sidonia-von-Bork-Sir-Edward-Burne-Jones.jpg,800,411
637,https://www.copia-di-arte.com/a/scuola-inglese/kingfishers.html, Scuola Inglese(18th century ),Arte Vittoriana,Kingfishers(c.1890  on),https://www.copia-di-arte.com/kunst/english_school/english_school_kiingfishers.jpg,480,384
638,https://www.copia-di-arte.com/a/bonnard-pierre/ohne_titel.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Ohne Titel(1920),https://www.copia-di-arte.com/kunst/pierre_bonnard/ohne_titel.jpg,600,468
639,https://www.copia-di-arte.com/a/camille-pissarro/hay-harvest-at-eragny.html,Camille Pissarro(1830  - 1903),Impressionismo,Hay harvest at Eragny(1889),https://www.copia-di-arte.com/kunst/camille_pissarro_59/heuernte.jpg,400,328
640,https://www.copia-di-arte.com/a/ireland-3/autumngold-1.html,William  Ireland,Arte concreta figurativa,Autumn Gold,https://www.copia-di-arte.com/kunst/william_ireland/autumn_gold.jpg,363,440
641,https://www.copia-di-arte.com/a/dean-1/prayeraftersassoferrato20.html,Graham  Dean,Arte astratta figurativa,Prayer (after Sassoferrato) 2005 (w/c on handmade Indian paper) ,https://www.copia-di-arte.com/kunst/graham_dean/prayer_dean.jpg,480,355
642,https://www.copia-di-arte.com/a/alfred-sisley-1/sisleyriverlandscape-2.html,Alfred Sisley(1839  - 1899),Impressionismo,Sisley / River landscape,https://www.copia-di-arte.com/kunst/noartist/s/sisley__river_landscape.jpg,404,480
643,https://www.copia-di-arte.com/a/scuola-inglese/williamscoresby.html, Scuola Inglese(18th century ),Arte Vittoriana,William Scoresby,https://www.copia-di-arte.com/kunst/english_school/william_scoresby.jpg,440,343
644,https://www.copia-di-arte.com/a/albrecht-durer/welschesgebirge.html,Albrecht Duerer(1471  - 1528),Rinascimento,"Italian Landscape , Watercol.",https://www.copia-di-arte.com/kunst/albrecht_duerer/welschesgebirge.jpg,324,480
645,https://www.copia-di-arte.com/a/travers/halfpipe.html,Michael Travers,Arte Figurativa astratta,half pipe,https://www.copia-di-arte.com/kunst/michael_travers/half_pipe_hi.jpg,320,438
646,https://www.copia-di-arte.com/a/edvard-munch/portraitoffraumaximilianh.html,Edvard Munch(1863  - 1944),Espressionismo,Portrait of Frau Maximilian Harden ,https://www.copia-di-arte.com/kunst/edvard_munch_11004/portraitoffraumaximilianh.jpg,480,367
647,https://www.copia-di-arte.com/a/william-turner/off-st-albans-head.html,William Turner(1775  - 1851),Romanticismo,Off St. Albans Head,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/albans_head.jpg,275,480
648,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/liegende-3.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/liegende.jpg,361,480
649,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/kopfeinesaltenmannes.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,Head of an Old Man,https://www.copia-di-arte.com/kunst/sir_lawrence_alma_tadema/kopfeinesaltenmannes.jpg,480,378
650,https://www.copia-di-arte.com/a/joel/oldmousehole1993wc.html,Judy  Joel,Arte concreta figurativa,"Old Mousehole, 1993 (w/c) ",https://www.copia-di-arte.com/kunst/judy_joel/old_mousehole_1993_wc.jpg,313,440
651,https://www.copia-di-arte.com/a/david-teniers/the-temptation-of-st-anth-1.html,David Teniers(1610  - 1690),Barocco,The Temptation of St. Anthony,https://www.copia-di-arte.com/kunst/david_dj_teniers/temptation_anthony_bal42390_hi.jpg,500,360
