,image_link,artists,art_movement,title,jpeg,height,width
1714,https://www.copia-di-arte.com/a/william-turner/rolandsecknonnenwerthund.html,William Turner(1775  - 1851),Romanticismo,"Rolandseck, Nonnenwerth...",https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner//Rolandseck.jpg,302,480
1715,https://www.copia-di-arte.com/a/flohic-philippe/elephant-kenya-philippe-f.html,Philippe Flohic(1966 ),Arte concreta figurativa,Eléphant kenya,https://www.copia-di-arte.com/kunst/philippe_flohic/elephant-kenya.jpg,480,457
1716,https://www.copia-di-arte.com/a/ury-lesser/leserimcaf.html,Lesser Ury(1861  - 1931),Espressionismo,Leser im Café,https://www.copia-di-arte.com/kunst/lesser_ury/leser_im_caf.jpg,480,353
1717,https://www.copia-di-arte.com/a/powis-paul/sonvida3-1.html,Paul Powis,Arte astratta figurativa,Son Vida 3,https://www.copia-di-arte.com/kunst/paul_powis/son_vida_3.jpg,312,440
1718,https://www.copia-di-arte.com/a/peter-paul-rubens/dieverlobungderheiligenkatharina.html,Peter Paul Rubens(1577  - 1640),Barocco,The Mystical Marriage of Saint Catherine,https://www.copia-di-arte.com/kunst/peter_paul_rubens/die_verlobung_der_heiligen_kat.jpg,545,416
1719,https://www.copia-di-arte.com/a/jean-leon-gerome/after-the-fight-between-s.html,Jean-Léon Gérome(1824  - 1904),Classicismo,After the fight between slaves and wildcats in the Roman circus.,https://www.copia-di-arte.com/kunst/jean_leon_gerome/kampf_sklaven_wildkatzen_im_r_hi.jpg,145,226
1720,https://www.copia-di-arte.com/a/cranach-il-vecchio/elector-joachim-i-nestor.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"Elector Joachim I., Nestor of Brandenburg",https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/kurfuerst_joachim_nestor_bran_hi.jpg,640,380
1721,https://www.copia-di-arte.com/a/tyndall/paddling-4.html,Robert  Tyndall,Arte concreta figurativa,Paddling ,https://www.copia-di-arte.com/kunst/robert_tyndall/paddling.jpg,326,440
1722,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/murillozigeunermadonna-2.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,"Murillo, Zigeunermadonna",https://www.copia-di-arte.com/kunst/noartist/m/murillo_zigeunermadonna.jpg,480,294
1723,https://www.copia-di-arte.com/a/pierre-auguste-renoir/fraumitsonnenschirmineinemgarten-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Woman with a parasol sitting in a garden(1872),https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/frau_mit_sonnenschirm_in_einem-2.jpg,510,440
1724,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/panamatnzerinnen.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Panama Dancers,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/kirchner-panamataenzerinnen.jpg,480,480
1725,https://www.copia-di-arte.com/a/cranach-il-vecchio/the-triumph-of-the-jealou.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,The triumph of the jealousy.,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/triumph_eifersucht_hi.jpg,226,154
1726,https://www.copia-di-arte.com/a/edgar-degas/study-for-a-portrait-of-a-1.html,Edgar Degas(1834  - 1917),Impressionismo,Study for a Portrait of a Lady(1867),https://www.copia-di-arte.com/kunst/edgar_degas_641/study_portrait_lady_hi.jpg,428,360
1727,https://www.copia-di-arte.com/a/fantin-latour-henri/stilllebenmitblumenundfrc.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Stillleben mit Blumen und Früchten(1865),https://www.copia-di-arte.com/kunst/henri_fantin_latour/stillleben-mit-blumen-und-fruechten_fantin-latour.jpg,394,480
1728,https://www.copia-di-arte.com/a/jean-auguste-ingres/moliere-1622-73-dining-wi.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Moliere (1622-73) Dining with Louis XIV (1638-1715),https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/moliere_1622_73_dining_louis_hi.jpg,295,360
1729,https://www.copia-di-arte.com/a/cranach-il-vecchio/johannfriedrichidergromtigevonsachsen1503-1554.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"John Frederick I, Elector of Saxony (1503-1554)(1509)",https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/johann_friedrich_i_der_grossmu.jpg,589,458
1730,https://www.copia-di-arte.com/a/ziegler-johann/oberwesel-4.html,Johann Ziegler(1750  - 1812),Classicismo,Oberwesel,https://www.copia-di-arte.com/kunst/johann_ziegler/oberwesel-2.jpg,366,480
1731,https://www.copia-di-arte.com/a/vincent-van-gogh/vvangoghweaverseenfrfront.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.van Gogh, Weaver Seen fr.Front / Ptg.",https://www.copia-di-arte.com/kunst/noartist/v/vvan_gogh_weaver_seen_frfront.jpg,370,480
1732,https://www.copia-di-arte.com/a/gustave-caillebotte/chteaumichelet.html,Gustave Caillebotte(1848  - 1894),Impressionismo,,https://www.copia-di-arte.com/kunst/gustave_caillebotte/chateau-michelet.jpg,600,480
1733,https://www.copia-di-arte.com/a/carus-carl-gustav/felsen-1.html,Carl Gustav Carus(1789  - 1869),Romanticismo,,https://www.copia-di-arte.com/kunst/carl_gustav_carus/felsen.jpg,407,480
1734,https://www.copia-di-arte.com/a/gustave-caillebotte/raboteursdeparquets.html,Gustave Caillebotte(1848  - 1894),Impressionismo,Floor Planers,https://www.copia-di-arte.com/kunst/gustave_caillebotte/raboteursdeparquets.jpg,388,480
1735,https://www.copia-di-arte.com/a/rembrandt-van-rijn/brustbildeinesmannesinorientalischemkostm.html,Rembrandt van Rijn(1606  - 1669),Barocco,Bust of a Man in Oriental Dress(1633),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/brustbild_eines_mannes_in_orie.jpg,589,436
1736,https://www.copia-di-arte.com/a/bonnard-pierre/le_grand_jardin_au_c.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Le grand jardin au Clos(1895),https://www.copia-di-arte.com/kunst/pierre_bonnard/le_grand_jardin_au_clos.jpg,460,600
1737,https://www.copia-di-arte.com/a/edouard-manet/madame-manet-at-bellevue.html,Edouard Manet(1832  - 1883),Impressionismo,Madame Manet at Bellevue,https://www.copia-di-arte.com/kunst/edouard_manet_739/madame_manet_bellevue_hi.jpg,466,360
1738,https://www.copia-di-arte.com/a/paul-cezanne/three-women-taking-a-bath.html,Paul Cézanne(1839  - 1906),Impressionismo,Three women taking a bath(1879/82),https://www.copia-di-arte.com/kunst/paul_cezanne//Drei-badende-Frauen.jpg,453,480
1739,https://www.copia-di-arte.com/a/edouard-manet/rue-mosnier-with-flags.html,Edouard Manet(1832  - 1883),Impressionismo,Rue Mosnier with Flags(1878),https://www.copia-di-arte.com/kunst/edouard_manet_739/die_rue_mosnier.jpg,352,440
1740,https://www.copia-di-arte.com/a/rembrandt-van-rijn/the-kitchen-maid-3.html,Rembrandt van Rijn(1606  - 1669),Barocco,The Kitchen Maid(c.1651),https://www.copia-di-arte.com/kunst/rembrandt_harmensz_van_rijn/kitchen_maid_snm128534_hi.jpg,442,360
1741,https://www.copia-di-arte.com/a/wassily-kandinsky/blickaufmoskauausdemfenst.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,View of Muscow from the Window of Kandinsky's Flat,https://www.copia-di-arte.com/kunst/wassily_kandinsky/blick-auf-moskau.jpg,480,440
1742,https://www.copia-di-arte.com/a/edgar-degas/theatre-scene.html,Edgar Degas(1834  - 1917),Impressionismo,Theatre scene,https://www.copia-di-arte.com/kunst/edgar_degas_641/bcc17265.jpg,327,480
1743,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirlapromenadec1906-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / La promenade / c.1906,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/renoir-la-promenade.jpg,480,376
1744,https://www.copia-di-arte.com/a/chardin-jean-baptiste/stillebenmitattributederknste.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Still Life with Attributes of the Arts(1766),https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/stilleben-mit-attribute-der-kuenste_chardin.jpg,381,480
1745,https://www.copia-di-arte.com/a/seligman/waiterrambaghpalace-1.html,Lincoln  Seligman,Arte concreta figurativa,"Waiter, Rambagh Palace",https://www.copia-di-arte.com/kunst/lincoln_seligman/waiter_rambagh_palace.jpg,359,440
1746,https://www.copia-di-arte.com/a/easton/thefirsttrim.html,Timothy  Easton,Arte concreta figurativa,The First Trim ,https://www.copia-di-arte.com/kunst/timothy_easton_1/the_first_trim.jpg,440,302
1747,https://www.copia-di-arte.com/a/joel/maypole-3.html,Judy  Joel,Arte concreta figurativa,Maypole,https://www.copia-di-arte.com/kunst/judy_joel/maypole.jpg,325,440
1748,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/badendefrauenmoritzburg.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/badendefrauenmoritzburg.jpg,480,353
1749,https://www.copia-di-arte.com/a/john-constable/a-suffolk-landscape-1.html,John Constable(1776  - 1837),Romanticismo,A Suffolk Landscape,https://www.copia-di-arte.com/kunst/john_constable/suffolk_landscape_agn95344_hi.jpg,243,360
1750,https://www.copia-di-arte.com/a/pierre-auguste-renoir/girl-with-a-rose-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Girl With A Rose,https://www.copia-di-arte.com/kunst/christies/hi/girlwitharose_hi_1.jpg,360,295
1751,https://www.copia-di-arte.com/a/ury-lesser/hgeligelandschaft-1.html,Lesser Ury(1861  - 1931),Espressionismo,Hügelige Landschaft(1890),https://www.copia-di-arte.com/kunst/lesser_ury/hgelige_landschaft.jpg,582,796
1752,https://www.copia-di-arte.com/a/rembrandt-van-rijn/christus-heilt-die-kranke.html,Rembrandt van Rijn(1606  - 1669),Barocco,Christus heilt die Kranken (sog. Hundertguldenblatt)(1649),https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/1-christus-heilt-die-kranken.jpg,340,480
1753,https://www.copia-di-arte.com/a/etty-william/the-deluge-1.html,William Etty(1787  - 1849),Classicismo,The Deluge,https://www.copia-di-arte.com/kunst/william_etty/the-deluge.jpg,496,480
1754,https://www.copia-di-arte.com/a/leonardo-da-vinci/studiespenandinkonpaper.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Studies (pen and ink on paper),https://www.copia-di-arte.com/kunst/leonardo_da_vinci/studies_pen_and_ink_on_paper.jpg,440,282
1755,https://www.copia-di-arte.com/a/albrecht-durer/drerflagellationofchrist-.html,Albrecht Duerer(1471  - 1528),Rinascimento,Dürer / Flagellation of Christ.,https://www.copia-di-arte.com/kunst/noartist/d/duerer__flagellation_of_christ.jpg,480,366
1756,https://www.copia-di-arte.com/a/jean-auguste-ingres/don-pedro-de-toledo-1484.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Don Pedro de Toledo (1484-1553) Kissing the Sword of Henry IV (1553-1610),https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/pedro_toledo_1484_1553_kissin_hi.jpg,475,360
1757,https://www.copia-di-arte.com/a/michelangelo-buonarroti/crouching-boy.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Crouching Boy(c.1530-34),https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/crouching_boy_hi.jpg,488,360
1758,https://www.copia-di-arte.com/a/claude-monet/donna-in-giardino.html,Claude Monet(1840  - 1926),Impressionismo,Donna in giardino(1867),https://www.copia-di-arte.com/kunst/claude_monet/dame_im_garten.jpg,357,440
1759,https://www.copia-di-arte.com/a/hauschildt-guenther/verkehrsberuhigung.html,Günther Hauschildt(1950 ),Arte concreta figurativa,Verkehrsberuhigung(1992),https://www.copia-di-arte.com/kunst/hauschildt_guenther/1-verkehrsberuhigung.jpg,360,480
1760,https://www.copia-di-arte.com/a/scuola-inglese/publichangingofawoman.html, Scuola Inglese(18th century ),Arte Vittoriana,Public Hanging of a Woman,https://www.copia-di-arte.com/kunst/english_school/public_hanging_of_a_woman.jpg,440,384
1761,https://www.copia-di-arte.com/a/william-blake/the-compassion-end-of-the.html,William Blake(1757  - 1827),Arte Vittoriana,The compassion end of the string for Dante's divine comedy,https://www.copia-di-arte.com/kunst/william_blake/das_erbarmen_1013600.jpg,313,400
1762,https://www.copia-di-arte.com/a/lovis-corinth/petermannchen.html,Lovis Corinth(1858  - 1925),Espressionismo,Petermannchen(1902),https://www.copia-di-arte.com/kunst/lovis_corinth/petermannchen_hi.jpg,640,493
1763,https://www.copia-di-arte.com/a/edgar-degas/fraubeimschnrenihreskorsetts.html,Edgar Degas(1834  - 1917),Impressionismo,"Woman standing from the front, clasping her corset",https://www.copia-di-arte.com/kunst/edgar_degas_641/frau_beim_schnueren_ihres_kors.jpg,616,376
1764,https://www.copia-di-arte.com/a/scuola-inglese/thereverendthomasparnell.html, Scuola Inglese(18th century ),Arte Vittoriana,The Reverend Thomas Parnell,https://www.copia-di-arte.com/kunst/english_school/the_reverend_thomas_parnell.jpg,440,350
1765,https://www.copia-di-arte.com/a/paul-gauguin/coconut-sculpted-into-a-f.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Coconut sculpted into a face(c.1895),https://www.copia-di-arte.com/kunst/paul_gauguin_706/coconut_sculpted_face_hi.jpg,366,360
1766,https://www.copia-di-arte.com/a/csontvary-kosztka-tivadar/self-portrait-31.html,Tivadar Csontváry-Kosztka(1853  - 1919),Espressionismo,Self-portrait(um 1896/19),https://www.copia-di-arte.com/kunst/tivadar_csontvary_kosztka/selbstbildnis_hi.jpg,226,136
1767,https://www.copia-di-arte.com/a/willis-3/darkinteriorzanzibar1995w.html,Lucy Willis(-  - -),Arte astratta figurativa,"Dark Interior, Zanzibar, 1995 (w/c on paper) ",https://www.copia-di-arte.com/kunst/lucy_willis/dark_interior_zanzibar_1995_wc.jpg,440,328
1768,https://www.copia-di-arte.com/a/ury-lesser/waterloo-brckebeidurchbrechendersonne.html,Lesser Ury(1861  - 1931),Espressionismo,Waterloo-Brücke bei durchbrechender Sonne(1926),https://www.copia-di-arte.com/kunst/lesser_ury/waterloo_brcke_bei_durchbreche.jpg,571,800
1769,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/james-stuart-1612-55-duke.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,James Stuart (1612-55) Duke of Richmond and Lennox,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/james_stuart_1612_55_duke_ric_hi.jpg,452,360
1770,https://www.copia-di-arte.com/a/alexej-von-jawlensky/bildniseinerfrau-7.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Female portrait(1909),https://www.copia-di-arte.com/kunst/alexej_von_jawlensky/bildnis_einer_frau.jpg,589,460
1771,https://www.copia-di-arte.com/a/lewis-charles-james/reading-by-the-window-has.html,Charles James Lewis(1830  - 1892),Romanticismo,"Reading by the Window, Hastings",https://www.copia-di-arte.com/kunst/charles_james_lewis/reading-by-thewindow-hastings-charles-james-lewis-2.jpg,366,480
1772,https://www.copia-di-arte.com/a/vincent-van-gogh/thebridgeattrinquetaille.html,Vincent van Gogh(1853  - 1890),Impressionismo,The Bridge at Trinquetaille,https://www.copia-di-arte.com/kunst/vincent_van_gogh/the_bridge_at_trinquetaille.jpg,349,440
1773,https://www.copia-di-arte.com/a/bonnard-pierre/conversation_a_arcac.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Conversation à Arcachon(1926),https://www.copia-di-arte.com/kunst/pierre_bonnard/conversation_a_arcachon.jpg,600,520
1774,https://www.copia-di-arte.com/a/easton/thechestnutavenueshrublan.html,Timothy  Easton,Arte concreta figurativa,"The Chestnut Avenue, Shrubland Park, Suffolk",https://www.copia-di-arte.com/kunst/timothy_easton_1/the_chestnut_avenue_shrubland.jpg,440,375
1775,https://www.copia-di-arte.com/a/edvard-munch/sonnentagnizza.html,Edvard Munch(1863  - 1944),Espressionismo,Sunny Day (Nice)(1891),https://www.copia-di-arte.com/kunst/edvard_munch_11004/Sonnentag.jpg,800,663
1776,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/danza-tra-donne.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Danza tra donne(1915),https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/tanz_frauen_hi.jpg,640,516
1777,https://www.copia-di-arte.com/a/seligman/turbanedbackviewwithtenti.html,Lincoln  Seligman,Arte concreta figurativa,Turbaned backview with tenting,https://www.copia-di-arte.com/kunst/lincoln_seligman/urbaned.jpg,474,480
1778,https://www.copia-di-arte.com/a/fackert-hg/aktiv.html,HG Fackert,Arte astratta figurativa,Akt IV(2009),https://www.copia-di-arte.com/kunst/hg_fackert/akt_4.jpg,360,480
1779,https://www.copia-di-arte.com/a/easton/towardsthesummerhouse1995.html,Timothy  Easton,Arte concreta figurativa,"Towards the Summerhouse, 1995 (oil on canvas) ",https://www.copia-di-arte.com/kunst/timothy_easton_1/towards_the_summerhouse_1995_o.jpg,344,440
1780,https://www.copia-di-arte.com/a/vincent-van-gogh/giara-maiolica-oleandro.html,Vincent van Gogh(1853  - 1890),Impressionismo,Giara di maiolica con rami oleandro(1888),https://www.copia-di-arte.com/kunst/vincent_van_gogh/Stilleben-mit-Oleander-und-Buechern-gogh.jpg,393,480
1781,https://www.copia-di-arte.com/a/leighton-frederic/detailfromthedancec1881-8-2.html,Frederic Leighton(1830  - 1896),Arte Vittoriana,"Detail from 'The Dance', c.1881-83 (oil on canvas) (see also 250640, 250641 & 250643)(1889)",https://www.copia-di-arte.com/kunst/frederic_leighton/250642_detail_from_the_dance_c1881-83_hi.jpg,320,1066
1782,https://www.copia-di-arte.com/a/michelangelo-caravaggio/petrusverleugnetjesus.html,Michelangelo Caravaggio(1573  - 1610),Barocco,Petrus verleugnet Jesus(Um 1620),https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/petrus_verleugnet_jesus.jpg,504,640
1783,https://www.copia-di-arte.com/a/flohic-philippe/regars-bebe-a-lasucette-p.html,Philippe Flohic(1966 ),Arte concreta figurativa,Regars bébé à la sucette,https://www.copia-di-arte.com/kunst/philippe_flohic/regars-bebe-a-la-sucette.jpg,388,480
1784,https://www.copia-di-arte.com/a/ziegler-johann/wormsansicht.html,Johann Ziegler(1750  - 1812),Classicismo,,https://www.copia-di-arte.com/kunst/johann_ziegler/wormsansicht.jpg,320,480
1785,https://www.copia-di-arte.com/a/scuola-inglese/theexecutionofmaryqueenof.html, Scuola Inglese(18th century ),Arte Vittoriana,The Execution of Mary Queen of Scots (1542-87),https://www.copia-di-arte.com/kunst/english_school/the_execution_of_mary_queen_of.jpg,440,347
1786,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/murillomaterdolorosa-2.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,"Murillo, Mater Dolorosa",https://www.copia-di-arte.com/kunst/noartist/m/murillo_mater_dolorosa.jpg,480,312
1787,https://www.copia-di-arte.com/a/peter-paul-rubens/christ-on-the-cross-20.html,Peter Paul Rubens(1577  - 1640),Barocco,Christ on the Cross,https://www.copia-di-arte.com/kunst/peter_paul_rubens/christ-on-the-cross-peter-paul-rubens.jpg,480,328
1788,https://www.copia-di-arte.com/a/wassily-kandinsky/compositionwithabluebackg.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Composition with a Blue Background(1927),https://www.copia-di-arte.com/kunst/wassily_kandinsky/1-kandinsky_composition.jpg,480,363
1789,https://www.copia-di-arte.com/a/caspar-david-friedrich/abend-an-der-ostsee.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Abend an der Ostsee(1825),https://www.copia-di-arte.com/kunst/caspar_david_friedrich/abend-an-der-ostsee.jpg,387,480
1790,https://www.copia-di-arte.com/a/vincent-van-gogh/vvangoghcountryroaddraw18.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.van Gogh, Country Road / Draw./ 1882",https://www.copia-di-arte.com/kunst/vincent_van_gogh/country-road.jpg,351,480
1791,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/portrtkarldesiknigvonengland1600-1649.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,"Charles I, King of England  (1600-1649), from Three Angles (The Triple Portrait"")(1636)",https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portraet_karl_des_i_koenig_von.jpg,496,589
1792,https://www.copia-di-arte.com/a/bonnard-pierre/das_offene_fenster.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The open Window(1921),https://www.copia-di-arte.com/kunst/pierre_bonnard/open-Window.jpg,624,480
1793,https://www.copia-di-arte.com/a/graff-anton/adamfriedrichoeser.html,Anton Graff(1736  - 1813),Classicismo,,https://www.copia-di-arte.com/kunst/anton_graff/adamfriedrichoeser.jpg,480,399
1794,https://www.copia-di-arte.com/a/vincent-van-gogh/vvangoghcottagesinchaponv.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.van Gogh, Cottages in Chaponval / Ptg.",https://www.copia-di-arte.com/kunst/noartist/v/vvan_gogh_cottages_in_chaponva.jpg,382,480
1795,https://www.copia-di-arte.com/a/travers/velvet.html,Michael Travers,Arte Figurativa astratta,velvet,https://www.copia-di-arte.com/kunst/michael_travers/velvet_hi.jpg,320,450
1796,https://www.copia-di-arte.com/a/seligman/magicmoneyoiloncanvasford.html,Lincoln  Seligman,Arte concreta figurativa,Magic Money (oil on canvas) (for detail see 112999) ,https://www.copia-di-arte.com/kunst/lincoln_seligman/magic_money_oil_on_canvas_for.jpg,329,440
1797,https://www.copia-di-arte.com/a/edvard-munch/dieinsel.html,Edvard Munch(1863  - 1944),Espressionismo,The island,https://www.copia-di-arte.com/kunst/noartist/d/die_insel.jpg,576,640
1798,https://www.copia-di-arte.com/a/leighton-frederic/head-of-an-italian-girl.html,Frederic Leighton(1830  - 1896),Arte Vittoriana,Head of an Italian Girl,https://www.copia-di-arte.com/kunst/frederic_leighton/head_italian_girl_hi.jpg,493,360
1799,https://www.copia-di-arte.com/a/john-constable/windermere.html,John Constable(1776  - 1837),Romanticismo,Windermere(1806),https://www.copia-di-arte.com/kunst/john_constable/windermere_hi.jpg,206,400
1800,https://www.copia-di-arte.com/a/travers/subtlepasteloverlap.html,Michael Travers,Arte Figurativa astratta,subtle pastel overlap,https://www.copia-di-arte.com/kunst/michael_travers/subtle_pastel_overlap_hi.jpg,320,227
1801,https://www.copia-di-arte.com/a/camille-pissarro/sunset-at-eragny-soleil-c.html,Camille Pissarro(1830  - 1903),Impressionismo,Sunset at Eragny (Soleil Couchant a Eragny),https://www.copia-di-arte.com/kunst/camille_pissarro_59/sunset_eragny_soleil_couchant_hi.jpg,275,360
1802,https://www.copia-di-arte.com/a/carus-carl-gustav/mondaufgang-2.html,Carl Gustav Carus(1789  - 1869),Romanticismo,Moonrise,https://www.copia-di-arte.com/kunst/carl_gustav_carus/mondaufgang.jpg,400,571
1803,https://www.copia-di-arte.com/a/peter-paul-rubens/daschristkindmitdemjohann.html,Peter Paul Rubens(1577  - 1640),Barocco,Das Christkind mit dem Johannes-Knaben und zwei Engeln(1615/1620),https://www.copia-di-arte.com/kunst/peter_paul_rubens/das-christkind-mit-dem-johannes-knaben-und-zwei-engeln_rubens.jpg,300,480
1804,https://www.copia-di-arte.com/a/weiss-4/inthepubliceye1998acrylic.html,Marjorie  Weiss,Arte Figurativa astratta,"In the Public Eye, 1998 (acrylic on canvas) ",https://www.copia-di-arte.com/kunst/marjorie_weiss/in_the_public_eye_1998_acrylic.jpg,440,274
1805,https://www.copia-di-arte.com/a/zuloaga-ignazio/portraitofgregoriomaran.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,Portrait of Gregorio Marañón(2010-01-27),https://www.copia-di-arte.com/kunst/ignazio_zuloaga/portrait-of-gregorio-maranon_zuloaga.jpg,432,480
1806,https://www.copia-di-arte.com/a/john-constable/malvern-reverberation.html,John Constable(1776  - 1837),Romanticismo,Malvern reverberation(1820/21),https://www.copia-di-arte.com/kunst/john_constable/malvern_hall_hi.jpg,320,480
1807,https://www.copia-di-arte.com/a/edvard-munch/fatherandson-3.html,Edvard Munch(1863  - 1944),Espressionismo,Father and Son,https://www.copia-di-arte.com/kunst/edvard_munch_11004/father_and_son.jpg,326,400
1808,https://www.copia-di-arte.com/a/peter-paul-rubens/saturn-devouring-his-son.html,Peter Paul Rubens(1577  - 1640),Barocco,Saturn Devouring his Son(1636),https://www.copia-di-arte.com/kunst/peter_paul_rubens/saturn_devouring_son_hi.jpg,774,360
1809,https://www.copia-di-arte.com/a/travers/starkcircles.html,Michael Travers,Arte Figurativa astratta,stark circles,https://www.copia-di-arte.com/kunst/michael_travers/stark_circles_hi.jpg,320,240
1810,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/leedsbridge1880oiloncanva.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,"Leeds Bridge, 1880 (oil on canvas)",https://www.copia-di-arte.com/kunst/john_atkinson_grimshaw/leeds_bridge_1880_oil_on_canva_hi.jpg,320,523
1811,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/liegende-4.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/liegende-2.jpg,224,480
1812,https://www.copia-di-arte.com/a/neal/keithrichardsb1943oilglaz.html,Trevor  Neal,Arte concreta figurativa,Keith Richards (b.1943) (oil glazes on cracked gesso on canvas laid on board) ,https://www.copia-di-arte.com/kunst/trevor_neal/keith_richards_b1943_oil_glaze.jpg,440,324
1813,https://www.copia-di-arte.com/a/peter-paul-rubens/jagdderdiana.html,Peter Paul Rubens(1577  - 1640),Barocco,Jagd der Diana.,https://www.copia-di-arte.com/kunst/peter_paul_rubens/jagd_der_diana.jpg,436,640
1814,https://www.copia-di-arte.com/a/paul-gauguin/sunflowers-5.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Sunflowers(1901),https://www.copia-di-arte.com/kunst/paul_gauguin_706/sunflowers_bal54112_hi.jpg,263,360
1815,https://www.copia-di-arte.com/a/egon-schiele/two-girls-embracing.html,Egon Schiele(1890  - 1918),Espressionismo,Two Girls Embracing(1915),https://www.copia-di-arte.com/kunst/egon_schiele_772/girls_embracing_hi.jpg,518,360
1816,https://www.copia-di-arte.com/a/edvard-munch/mondscheinii.html,Edvard Munch(1863  - 1944),Espressionismo,Moonlight II(1902),https://www.copia-di-arte.com/kunst/noartist/m/mondschein_ii.jpg,582,527
1817,https://www.copia-di-arte.com/a/scuola-inglese/portrait-of-william-of-wy.html, Scuola Inglese(18th century ),Arte Vittoriana,Portrait of William of Wykeham (1325-1404),https://www.copia-di-arte.com/kunst/english_school/portrait_william_wykeham_1325_hi.jpg,439,360
1818,https://www.copia-di-arte.com/a/peter-paul-rubens/the-birth-of-venus-4.html,Peter Paul Rubens(1577  - 1640),Barocco,The Birth of Venus(c.1632-33),https://www.copia-di-arte.com/kunst/peter_paul_rubens/the_birth_of_venus.jpg,344,440
1819,https://www.copia-di-arte.com/a/easton/lanternsatsunset.html,Timothy  Easton,Arte concreta figurativa,Lanterns at Sunset ,https://www.copia-di-arte.com/kunst/timothy_easton_1/lanterns_at_sunset.jpg,440,290
1820,https://www.copia-di-arte.com/a/seligman/highcourtjudge2005acrylic.html,Lincoln  Seligman,Arte concreta figurativa,"High Court Judge, 2005 (acrylic) ",https://www.copia-di-arte.com/kunst/lincoln_seligman/high-court-judge_seligman.jpg,480,480
