,image_link,artists,art_movement,title
2184,https://www.copia-di-arte.com/a/guido-reni/renithemartyrdomostcather-1.html,Guido Reni(1575  - 1642),Barocco,Reni/The martyrdom o.St.Catherine/c.1606
2185,https://www.copia-di-arte.com/a/koekkoek-barend-cornelisz/country-landscape-2.html,Barend Cornelisz. Koekkoek(1803  - 1862),Romanticismo,Country Landscape
2186,https://www.copia-di-arte.com/a/lovis-corinth/chrysanthemums-1.html,Lovis Corinth(1858  - 1925),Espressionismo,Chrysanthemums
2187,https://www.copia-di-arte.com/a/william-turner/derseepetworthsonnenuntergangstudie.html,William Turner(1775  - 1851),Romanticismo,"Der See, Petworth, Sonnenuntergang; Studie(um 1827/28)"
2188,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/stehenderweiblakt-1.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Standing Female Nude
2189,https://www.copia-di-arte.com/a/giovanni-paolo-pannini/rivolicastlepaintbypannin.html,Giovanni Paolo Pannini(1691/92  - 1765),Barocco,"Rivoli, Castle / Paint.by Pannini / C18"
2190,https://www.copia-di-arte.com/a/scuola-inglese/british-bulldog.html, Scuola Inglese(18th century ),Arte Vittoriana,British Bulldog
2191,https://www.copia-di-arte.com/a/august-macke/picnicspiaggia.html,August Macke(1887  - 1914),Espressionismo,Picnic on the Beach (Picnic after Sailing)(1913)
2192,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/view-of-hampstead.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,View of Hampstead
2193,https://www.copia-di-arte.com/a/wassily-kandinsky/composition-48.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Composition(1930)
2194,https://www.copia-di-arte.com/a/david-teniers/davidteniersdjwinter-2.html,David Teniers(1610  - 1690),Barocco,"David Teniers d.J., Winter"
2195,https://www.copia-di-arte.com/a/lovis-corinth/self-portrait-in-front-of-1.html,Lovis Corinth(1858  - 1925),Espressionismo,Self-portrait in front of the easel.(1914)
2196,https://www.copia-di-arte.com/a/wassily-kandinsky/entwurffreinetasseundunte.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Sketch for a cup and saucer
2197,https://www.copia-di-arte.com/a/claude-joseph-vernet/seegestade-with-ships.html,Claude Joseph Vernet(1714  - 1789),Classicismo,Seegestade with ships
2198,https://www.copia-di-arte.com/a/dahl-johan-christian-clau/nchtlicheansichtvondresde.html,Johan Christian Clausen Dahl(1788  - 1857),Romanticismo,Nächtliche Ansicht von Dresden(1841)
2199,https://www.copia-di-arte.com/a/albrecht-durer/christbeforepilatedrerc15.html,Albrecht Duerer(1471  - 1528),Rinascimento,Christ before Pilate / Dürer / c.1509
2200,https://www.copia-di-arte.com/a/guido-reni/susannaunddiealten-4.html,Guido Reni(1575  - 1642),Barocco,Susannah and the Elders
2201,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/a-young-girl-raising-her.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,A young girl raising her veil
2202,https://www.copia-di-arte.com/a/zuloaga-ignazio/augustiasderojo.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,Augustias de Rojo(2015-05-27)
2203,https://www.copia-di-arte.com/a/david-teniers/dteniersdjzechendeurauche.html,David Teniers(1610  - 1690),Barocco,"D.Teniers d.J., Zechende u. rauchende..."
2204,https://www.copia-di-arte.com/a/cranach-il-vecchio/adamundeva-13.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Adam and Eve(1526)
2205,https://www.copia-di-arte.com/a/eugene-boudin/evening-le-havre.html,Eugène Boudin(1824  - 1898),Impressionismo,"Evening, Le Havre(1866)"
2206,https://www.copia-di-arte.com/a/thewsey/amaryllisagainstanightsky.html,Joan  Thewsey,Arte concreta figurativa,Amaryllis against a night sky
2207,https://www.copia-di-arte.com/a/john-constable/willy-lotts-house-near-fl.html,John Constable(1776  - 1837),Romanticismo,"Willy Lott's House, near Flatford Mill(c.1811)"
2208,https://www.copia-di-arte.com/a/seligman/mainelandscape-1.html,Lincoln  Seligman,Arte concreta figurativa,Maine Landscape
2209,https://www.copia-di-arte.com/a/armitage-1/theconservatory2002wconpa.html,Karen  Armitage,Arte concreta figurativa,"The Conservatory, 2002 (w/c on paper) "
2210,https://www.copia-di-arte.com/a/scuola-inglese/richardcoeur-de-lion1157-.html, Scuola Inglese(18th century ),Arte Vittoriana,"Richard Coeur-de-Lion (1157-99) receiving his death wound before the Castle of Chaluz, 6th April 119"
2211,https://www.copia-di-arte.com/a/camille-pissarro/the-gardens-of-l-hermita.html,Camille Pissarro(1830  - 1903),Impressionismo,"The gardens of L ' Hermitage, Pontoise(1867)"
2212,https://www.copia-di-arte.com/a/truchi-denis/le-cafe-de-la-paix.html,Denis Truchi(1965 ),Arte astratta figurativa,Le cafe de la Paix
2213,https://www.copia-di-arte.com/a/john-constable/cottage-at-east-bergholt-1-2.html,John Constable(1776  - 1837),Romanticismo,Cottage at East Bergholt
2214,https://www.copia-di-arte.com/a/paul-cezanne/quiet-life-with-sugar-bow.html,Paul Cézanne(1839  - 1906),Impressionismo,"Quiet life with sugar bowl, pears and tablecloth"
2215,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/inthesalonattheruedesmoul.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,"In the Salon at the Rue des Moulins, detail of one of the women, 1894 (charcoal and oil)"
2216,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-sepium-flore-submult.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa Sepium Flore Submultiplici
2217,https://www.copia-di-arte.com/a/neal/shepherdperaltatuscany-1.html,Trevor  Neal,Arte concreta figurativa,"Shepherd, Peralta, Tuscany"
2218,https://www.copia-di-arte.com/a/guido-reni/renistrocheitdungeondetai.html,Guido Reni(1575  - 1642),Barocco,"Reni/St.Roche i.t.Dungeon, Detail/c.1617"
2219,https://www.copia-di-arte.com/a/wassily-kandinsky/ladiesinalandscape.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Ladies in a Landscape(1918)
2220,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/inbed1894oiloncard.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,"In Bed, 1894 (oil on card)"
2221,https://www.copia-di-arte.com/a/claude-monet/waterlilies-reflections-o-1.html,Claude Monet(1840  - 1926),Impressionismo,"Waterlilies: Reflections of Trees, detail from the left hand side(1915-26)"
2222,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/anbetungderknige-7.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Adoration of the Kings
2223,https://www.copia-di-arte.com/a/franz-marc/from-the-sketchbook-of-th-1.html,Franz Marc(1880  - 1916),Espressionismo,From the sketchbook of the front: Bird(1915)
2224,https://www.copia-di-arte.com/a/claude-joseph-vernet/viewofitaly.html,Claude Joseph Vernet(1714  - 1789),Classicismo,View of Italy
2225,https://www.copia-di-arte.com/a/georges-de-la-tour/the-penitent-st-peter.html,Georges de La Tour(1593  - 1652),Barocco,The Penitent St. Peter(1645)
2226,https://www.copia-di-arte.com/a/wassily-kandinsky/untitled-50.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Untitled(1925)
2227,https://www.copia-di-arte.com/a/max-liebermann/potato-harvest-in-barbizo.html,Max Liebermann(1847  - 1935),Impressionismo,potato harvest in Barbizon(1874/75)
2228,https://www.copia-di-arte.com/a/ireland-3/hiddentable078.html,William  Ireland,Arte concreta figurativa,Hidden Table07/8
2229,https://www.copia-di-arte.com/a/guido-reni/grenidavidandabigail-2.html,Guido Reni(1575  - 1642),Barocco,"G.Reni, David and Abigail"
2230,https://www.copia-di-arte.com/a/alexej-von-jawlensky/sarazenin.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Sarazenin(1912)
2231,https://www.copia-di-arte.com/a/wassily-kandinsky/bildmitweienlinien.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Picture with White Lines(1913)
2232,https://www.copia-di-arte.com/a/bonnard-pierre/ein_hafen_in_der_nor.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,A Port in Normandy
2233,https://www.copia-di-arte.com/a/leonardo-da-vinci/head-of-a-woman-15.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Head of a Woman
2234,https://www.copia-di-arte.com/a/pierre-joseph-redoute/crownimperialredout-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Crown Imperial / Redouté
2235,https://www.copia-di-arte.com/a/travers/goldenclash.html,Michael Travers,Arte Figurativa astratta,golden clash
2236,https://www.copia-di-arte.com/a/cranach-il-vecchio/endedessilbernenzeitalters.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,The Close of the Silver Age
2237,https://www.copia-di-arte.com/a/jacques-louis-david/belisarius-begging-for-al.html,Jacques Louis David(1748  - 1825),Classicismo,Belisarius Begging for Alms(1781)
2238,https://www.copia-di-arte.com/a/von-werefkin-marianne/vivants-et-morts-living-a.html,Marianne von Werefkin(1860  - 1938),Espressionismo,Vivants et morts (living and dead bodies)(um 1924)
2239,https://www.copia-di-arte.com/a/eiborg/espen_eiborg-music-was-my-melody.html,Espen Eiborg(1968 ),Arte Figurativa astratta,Music Was My Melody
2240,https://www.copia-di-arte.com/a/armitage-1/tulipsinabluejugwhiteparr.html,Karen  Armitage,Arte concreta figurativa,"Tulips in a blue jug, white parrot and china pink "
2241,https://www.copia-di-arte.com/a/paul-gauguin/iraroteoviri-1.html,Paul Gauguin(1848  - 1903),Post-impressionismo,I raro te oviri(1891)
2242,https://www.copia-di-arte.com/a/jean-auguste-ingres/casinoofraphaelinthegarde.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,"''Casino of Raphael'' in the gardens of the Villa Borghese, Rome"
2243,https://www.copia-di-arte.com/a/claude-monet/rough-sea-at-etretat.html,Claude Monet(1840  - 1926),Impressionismo,Rough Sea at Etretat(1868-69)
2244,https://www.copia-di-arte.com/a/jean-babtiste-corot/grandee-venice-travel-aro.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,"Grandee, Venice, travel around on the Canale"
2245,https://www.copia-di-arte.com/a/elliot-1/anenomesoiloncanvas.html,Sophia  Elliot,Arte concreta figurativa,Anenomes (oil on canvas) 
2246,https://www.copia-di-arte.com/a/peter-severin-kroyer/imkaufmannsladenwennnichtgefischtwird.html,Peter Severin Kroyer(1851  - 1909),Post-impressionismo,"Im Kaufmannsladen, wenn nicht gefischt wird(1882)"
2247,https://www.copia-di-arte.com/a/vincent-van-gogh/dergrnepapagei.html,Vincent van Gogh(1853  - 1890),Impressionismo,Der grüne Papagei(1885)
2248,https://www.copia-di-arte.com/a/gustave-caillebotte/mannmitzylinderhut.html,Gustave Caillebotte(1848  - 1894),Impressionismo,
2249,https://www.copia-di-arte.com/a/chardin-jean-baptiste/still-life-with-fruits-an-3.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Still Life with Fruits and olive glass
2250,https://www.copia-di-arte.com/a/paul-cezanne/portrait-madam-cezanne-ll-1.html,Paul Cézanne(1839  - 1906),Impressionismo,Portrait madam Cezanne ll(um 1885)
2251,https://www.copia-di-arte.com/a/edouard-manet/thebenchthegardenatversai.html,Edouard Manet(1832  - 1883),Impressionismo,"The Bench, The Garden at Versailles"
2252,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/autumn-10.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,Autumn
2253,https://www.copia-di-arte.com/a/vincent-van-gogh/14-girasoli-vaso.html,Vincent van Gogh(1853  - 1890),Impressionismo,14 girasoli in un vaso(1889)
2254,https://www.copia-di-arte.com/a/easton/irisesatbedfieldoiloncanv.html,Timothy  Easton,Arte concreta figurativa,Irises at Bedfield (oil on canvas) 
2255,https://www.copia-di-arte.com/a/claude-monet/the-dam-at-zaandam-evenin.html,Claude Monet(1840  - 1926),Impressionismo,"The Dam at Zaandam, Evening(1871)"
2256,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/study-for-the-roses-of-he.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,Study for The Roses of Heliogabulus(c.1888)
2257,https://www.copia-di-arte.com/a/max-liebermann/thepoetgerharthauptmann18.html,Max Liebermann(1847  - 1935),Impressionismo,The Poet Gerhart Hauptmann (1862-1946) 1912 (oil on canvas)(15th)
2258,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/kartenspielendemdch.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Girls Playing Cards
2259,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirportraitoayoungwoma.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Portrait o.a young woman /c1876
2260,https://www.copia-di-arte.com/a/pierre-auguste-renoir/young-girls-at-the-piano.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Young Girls at the Piano(1892)
2261,https://www.copia-di-arte.com/a/testard-robinet/ms-fr-fv-vi-1-fol162r-haz.html,Robinet Testard(fl.1470  - 1523),Rinascimento,Ms Fr. Fv VI #1 fol.162r Hazelnut Bush (left) and Cherry tree (centre)(c.1470)
2262,https://www.copia-di-arte.com/a/paul-cezanne/housesalongaroadc1881.html,Paul Cézanne(1839  - 1906),Impressionismo,"Houses Along a Road, c.1881"
2263,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/gastonbonnefoy.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Gaston Bonnefoy(1891)
2264,https://www.copia-di-arte.com/a/carl-blechen/interior-of-the-palm-hous.html,Karl Eduard Ferdinand Blechen(1798  - 1840),Romanticismo,Interior of the Palm House at Potsdam(1833)
2265,https://www.copia-di-arte.com/a/taylor-2/players2004oilonpaper.html,Stevie  Taylor,Arte astratta figurativa,"Players, 2004 (oil on paper) "
2266,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/the-iron-snake.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,The iron snake
2267,https://www.copia-di-arte.com/a/easton/lastcall.html,Timothy  Easton,Arte concreta figurativa,Last Call 
2268,https://www.copia-di-arte.com/a/claude-monet/gelbeiris.html,Claude Monet(1840  - 1926),Impressionismo,Gelbe Iris.
2269,https://www.copia-di-arte.com/a/pierre-auguste-renoir/p-arenoirstillebenmitfisc.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"P.-A.Renoir, Stilleben mit Fischen"
2270,https://www.copia-di-arte.com/a/claude-monet/windpappelserie.html,Claude Monet(1840  - 1926),Impressionismo,"Wind Effect, Series of The Poplars(1891)"
2271,https://www.copia-di-arte.com/a/claude-lorrain/landscape-with-the-findin.html,Claude Lorrain(1600  - 1682),Barocco,Landscape with the Finding of Moses
2272,https://www.copia-di-arte.com/a/claude-monet/dutchboatswithcrew.html,Claude Monet(1840  - 1926),Impressionismo,Dutch boats with crew
2273,https://www.copia-di-arte.com/a/egon-schiele/russian-soldier.html,Egon Schiele(1890  - 1918),Espressionismo,Russian soldier.(1916)
2274,https://www.copia-di-arte.com/a/eiborg/espen_eiborg-blinded-by-the-light.html,Espen Eiborg(1968 ),Arte Figurativa astratta,Accecato dalla luce
2275,https://www.copia-di-arte.com/a/paul-gauguin/fatatatemaoua.html,Paul Gauguin(1848  - 1903),Post-impressionismo,
2276,https://www.copia-di-arte.com/a/albrecht-durer/scene-from-durers-course.html,Albrecht Duerer(1471  - 1528),Rinascimento,Scene from Durer's 'Course in the Art of Drawing'(published)
2277,https://www.copia-di-arte.com/a/edvard-munch/angstgefhl-1.html,Edvard Munch(1863  - 1944),Espressionismo,Angstgefühl(1896)
2278,https://www.copia-di-arte.com/a/paul-gauguin/marienmonatmai.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Te Avae no Maria
2279,https://www.copia-di-arte.com/a/michelangelo-buonarroti/study-of-a-male-and-femal.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Study of a Male and Female Nude (red chalk)
2280,https://www.copia-di-arte.com/a/paul-gauguin/tefaruru.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Te Faruru
2281,https://www.copia-di-arte.com/a/pierre-auguste-renoir/vase-of-tulips-and-anemon.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Vase of Tulips and Anemones(1895)
2282,https://www.copia-di-arte.com/a/pierre-joseph-redoute/iris-pseudacorus-from-les.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,"Iris Pseudacorus, from `Les Liliacees'"
2283,https://www.copia-di-arte.com/a/nicolas-poussin/theholyfamily-2.html,Nicolas Poussin(1594  - 1665),Classicismo,The Holy Family(1641)
2284,https://www.copia-di-arte.com/a/rohlfs-christian/tanzversuch-1.html,Christian Rohlfs(1849  - 1938),Espressionismo,Tanzversuch(1925)
2285,https://www.copia-di-arte.com/a/graham-1/theroyalpavillionplacedes.html,Peter  Graham,Arte astratta figurativa,"The Royal Pavillion, Place des Vosges"
2286,https://www.copia-di-arte.com/a/fantin-latour-henri/flower-still-life-15.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Flower Still Life
2287,https://www.copia-di-arte.com/a/scuola-inglese/benjonson.html, Scuola Inglese(18th century ),Arte Vittoriana,Ben Jonson
2288,https://www.copia-di-arte.com/a/paul-cezanne/provencal-landscape.html,Paul Cézanne(1839  - 1906),Impressionismo,Provencal Landscape(c.1885-87)
2289,https://www.copia-di-arte.com/a/wright-of-derby-joseph/a-girl-reading-a-letter-w.html,Joseph Wright of Derby(1734  - 1797),Romanticismo,"A Girl reading a Letter, with an Old Man reading over her shoulder(c.1767-70)"
2290,https://www.copia-di-arte.com/a/joel/upupandaway-1.html,Judy  Joel,Arte concreta figurativa,"Up, up, and away"
2291,https://www.copia-di-arte.com/a/jordaens-jacob/derknigtrinkt.html,Jacob Jordaens(1593  - 1678),Barocco,The King Drinks
2292,https://www.copia-di-arte.com/a/pierre-auguste-renoir/portrait-de-fillette-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Portrait De Fillette
2293,https://www.copia-di-arte.com/a/gruenewald-mathias/grnewaldisenheimeralt-2.html,Mathias (Mathis Gothart) Grünewald(um 1475  - 1528),Rinascimento,Isenheim Altar
2294,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/hastalamuertebiszumtod.html,Francisco Jose de Goya(1746  - 1828),Classicismo,Hasta la muerte (Bis zum Tod).
2295,https://www.copia-di-arte.com/a/claude-monet/waterlilies-8.html,Claude Monet(1840  - 1926),Impressionismo,Waterlilies(c.1919)
2296,https://www.copia-di-arte.com/a/vincent-van-gogh/portrait-des-kuenstlers-oh.html,Vincent van Gogh(1853  - 1890),Impressionismo,Self Portrait
2297,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/dieeberjagd.html,Francisco Jose de Goya(1746  - 1828),Classicismo,The Boar Hunt
2298,https://www.copia-di-arte.com/a/tiziano-vercellio/portrait-of-charles-v-150-3.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Portrait of Charles V (1500-58)
2299,https://www.copia-di-arte.com/a/gerrit-van-honthorst/young-drinker.html,Gerrit van Honthorst(1590  - 1656),Barocco,Young drinker
2300,https://www.copia-di-arte.com/a/gustave-caillebotte/ruderer-2.html,Gustave Caillebotte(1848  - 1894),Impressionismo,
2301,https://www.copia-di-arte.com/a/edvard-munch/begierde-1.html,Edvard Munch(1863  - 1944),Espressionismo,Desire(1898)
2302,https://www.copia-di-arte.com/a/franz-marc/thebirthofthehorse.html,Franz Marc(1880  - 1916),Espressionismo,The Birth of the Horse
2303,https://www.copia-di-arte.com/a/michelangelo-buonarroti/thereadingroomofthelauren.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"The Reading Room of the Laurentian Library, designed by Michelangelo Buonarroti (1475-1564), 1534 (p(03rd-)"
2304,https://www.copia-di-arte.com/a/ireland-3/hiddentable20078.html,William  Ireland,Arte concreta figurativa,"Hidden Table, 2007/8"
2305,https://www.copia-di-arte.com/a/paul-cezanne/pappeln-1.html,Paul Cézanne(1839  - 1906),Impressionismo,Poplars
2306,https://www.copia-di-arte.com/a/michelangelo-buonarroti/studyforthelastjudgment.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Study for The Last Judgment
2307,https://www.copia-di-arte.com/a/adlington/europeanlynx.html,Mark  Adlington,Arte concreta figurativa,European Lynx
2308,https://www.copia-di-arte.com/a/leonardo-da-vinci/study-for-the-adoration-o-1.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Study for the Adoration of the Shepherds (pen & ink and metal point on paper)
2309,https://www.copia-di-arte.com/a/wassily-kandinsky/port-1.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Port(1916)
2310,https://www.copia-di-arte.com/a/sorolla-joaquin/nudofemminile-sorolla.html,Joaquin Sorolla(1863  - 1923),Post-impressionismo,Nudo femminile(1902)
2311,https://www.copia-di-arte.com/a/john-william-waterhouse/jwwaterhousetheunwelcomec.html,John William Waterhouse(1849  - 1917),Arte Vittoriana,J.W.Waterhouse/The Unwelcome Companion
2312,https://www.copia-di-arte.com/a/paul-cezanne/pigeonnierdebellevue.html,Paul Cézanne(1839  - 1906),Impressionismo,Pigeonnier de Bellevue
2313,https://www.copia-di-arte.com/a/georges-de-la-tour/the-the-swindler-with-the.html,Georges de La Tour(1593  - 1652),Barocco,The the swindler with the trump cross(1630-34)
2314,https://www.copia-di-arte.com/a/jacques-louis-david/kaiserinjosephinediekrnungnapolonsidetail.html,Jacques Louis David(1748  - 1825),Classicismo,"Empress Joséphine (The Coronation of Napoleon, Detail)(1807)"
2315,https://www.copia-di-arte.com/a/wassily-kandinsky/etagen-1.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Levels(1929)
2316,https://www.copia-di-arte.com/a/leonardo-da-vinci/madonna-with-the-mandrel.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Madonna with the mandrel(um 1501)
2317,https://www.copia-di-arte.com/a/gruenewald-mathias/means-isenheimer-altar-de-1.html,Mathias (Mathis Gothart) Grünewald(um 1475  - 1528),Rinascimento,Means Isenheimer altar detail feast of the the closed Retabel: Maria and Johannes under the cross
2318,https://www.copia-di-arte.com/a/jean-babtiste-corot/childrenbesideabrookinthe.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,"Children beside a brook in the countryside, Lormes (oil on canvas)(14th)"
2319,https://www.copia-di-arte.com/a/bode-gabriele-diana/angel-of-the-renunciation.html,Gabriele-Diana Bode(1947 ),Arte concreta figurativa,Angel of the renunciation(1999)
2320,https://www.copia-di-arte.com/a/powis-paul/sunnyafternoon.html,Paul Powis,Arte astratta figurativa,Sunny Afternoon
2321,https://www.copia-di-arte.com/a/claude-monet/stagno-ninfee-armonia-ver.html,Claude Monet(1840  - 1926),Impressionismo,"Lo stagno delle ninfee, armonia verde (1899)"
2322,https://www.copia-di-arte.com/a/easton/irisesatburgate1996oilonc.html,Timothy  Easton,Arte concreta figurativa,"Irises at Burgate, 1996 (oil on canvas) "
2323,https://www.copia-di-arte.com/a/carus-carl-gustav/the-three-stones-in-the-s.html,Carl Gustav Carus(1789  - 1869),Romanticismo,The three stones in the Sudeten Mountains(1826)
2324,https://www.copia-di-arte.com/a/caspar-david-friedrich/il-mezzogiorno.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Il mezzogiorno(um 1822)
2325,https://www.copia-di-arte.com/a/claude-monet/theseinenearvernonmorning.html,Claude Monet(1840  - 1926),Impressionismo,"The Seine near Vernon, Morning Effect, c.1894"
2326,https://www.copia-di-arte.com/a/claude-monet/seerosenuntergehendesonne.html,Claude Monet(1840  - 1926),Impressionismo,"Water-Lilies, Setting Sun"
2327,https://www.copia-di-arte.com/a/tiziano-vercellio/titianygwomanwithplumedha.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Titian / Yg.Woman with Plumed Hat / 1536
2328,https://www.copia-di-arte.com/a/john-constable/diefeierlichkeitenzumpariserfriedenvon1814ineastbe.html,John Constable(1776  - 1837),Romanticismo,"Celebration of the General Peace of 1814 in East Bergholt, 1814"
2329,https://www.copia-di-arte.com/a/burne-jones-sir-edward/belle-et-blonde-et-colore.html,Sir Edward Burne-Jones(1833  - 1898),Arte Vittoriana,Belle et Blonde et Colorée(1860)
2330,https://www.copia-di-arte.com/a/albrecht-durer/suicide-of-the-lukretia.html,Albrecht Duerer(1471  - 1528),Rinascimento,Suicide of the Lukretia(1518)
2331,https://www.copia-di-arte.com/a/easton/bridgeoverthewillowbedfie.html,Timothy  Easton,Arte concreta figurativa,"Bridge Over the Willow, Bedfield (oil on canvas) "
2332,https://www.copia-di-arte.com/a/john-singer-sargent/a-boating-party.html,John Singer Sargent(1856  - 1925),Impressionismo,A boating party
2333,https://www.copia-di-arte.com/a/pierre-auguste-renoir/bustofawomanc1907.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"Bust of a woman, c.1907"
2334,https://www.copia-di-arte.com/a/vincent-van-gogh/olivi-sotto-il-sole.html,Vincent van Gogh(1853  - 1890),Impressionismo,Olivi sotto il sole(1889)
2335,https://www.copia-di-arte.com/a/vincent-van-gogh/stillleben_mit_karto.html,Vincent van Gogh(1853  - 1890),Impressionismo,
2336,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/stilllebenmittulpen.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,
2337,https://www.copia-di-arte.com/a/otto-mueller/nacktesmdchenamwassersitz.html,Otto Mueller(1874  - 1930),Espressionismo,Nacktes Mädchen am Wasser sitzend.
2338,https://www.copia-di-arte.com/a/pierre-auguste-renoir/lucie-berard.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Lucie Berard
2339,https://www.copia-di-arte.com/a/carl-blechen/dervesuv.html,Karl Eduard Ferdinand Blechen(1798  - 1840),Romanticismo,Der Vesuv(1829)
2340,https://www.copia-di-arte.com/a/guido-reni/grenichristusamkreuz-2-1.html,Guido Reni(1575  - 1642),Barocco,"G.Reni, Christus am Kreuz"
2341,https://www.copia-di-arte.com/a/wassily-kandinsky/bildereinerausstellungfig.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Market-Woman from Limoges(1930)
2342,https://www.copia-di-arte.com/a/paul-gauguin/cottageatlepouldu.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Cottage at Le Pouldu
2343,https://www.copia-di-arte.com/a/scuola-inglese/amostcertainstrangeandtru.html, Scuola Inglese(18th century ),Arte Vittoriana,"A Most Certain, Strange and True Discovery of a Witch"
2344,https://www.copia-di-arte.com/a/jean-babtiste-corot/riverbank-at-mery-sur-sei.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,"Riverbank at Mery sur Seine, Aube(c.1870)"
2345,https://www.copia-di-arte.com/a/filosa-giovanni-b/einbesuchdessaladigioveim.html,Giovanni B. Filosa(vor 1875  - 1895),Impressionismo,Ein Besuch des Sala di Giove im Palazzo Pitti.
2346,https://www.copia-di-arte.com/a/barrow/mottstreetnewyork1997oilo.html,Julian  Barrow,Arte concreta figurativa,"Mott Street, New York, 1997 (oil on canvas) "
2347,https://www.copia-di-arte.com/a/gustave-caillebotte/portraitdejeandaurelle.html,Gustave Caillebotte(1848  - 1894),Impressionismo,Portrait of Jean Daurelle
2348,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/portrait-of-a-lady-2.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Portrait of a lady(1897)
