,image_link,artists,art_movement,title
2199,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/sir-endymion-porter-1587.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,Sir Endymion Porter (1587-1649) and the Artist(c.1623)
2200,https://www.copia-di-arte.com/a/scuola-inglese/portraitofthomashughes182.html, Scuola Inglese(18th century ),Arte Vittoriana,Portrait of Thomas Hughes (1822-96) (litho) 
2201,https://www.copia-di-arte.com/a/peter-paul-rubens/pprubensfluchtnachgypten-.html,Peter Paul Rubens(1577  - 1640),Barocco,"P.P.Rubens, Flucht nach Ägypten"
2202,https://www.copia-di-arte.com/a/edvard-munch/winterlandschaftinjelya.html,Edvard Munch(1863  - 1944),Espressionismo,Winterlandschaft in Jeløya(1912)
2203,https://www.copia-di-arte.com/a/peter-paul-rubens/a-peasant-dance.html,Peter Paul Rubens(1577  - 1640),Barocco,A Peasant Dance(1636-40)
2204,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/st-justina-and-st-rufina.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,St. Justina and St. Rufina(1675)
2205,https://www.copia-di-arte.com/a/travers/spacestellafloral.html,Michael Travers,Arte Figurativa astratta,Space stella floral
2206,https://www.copia-di-arte.com/a/guido-reni/massacre-of-the-innocents.html,Guido Reni(1575  - 1642),Barocco,Massacre of the Innocents(1611)
2207,https://www.copia-di-arte.com/a/chardin-jean-baptiste/diekesselputzerin.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,The Pot Cleaner
2208,https://www.copia-di-arte.com/a/egon-schiele/danae-2.html,Egon Schiele(1890  - 1918),Espressionismo,Danae(1909)
2209,https://www.copia-di-arte.com/a/leonardo-da-vinci/facsimile-of-codex-atlant-1.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Facsimile of Codex Atlanticus f.386r Archimedes Screws and Water Wheels (original copy in the Biblio(1503/4-07)
2210,https://www.copia-di-arte.com/a/graff-anton/ernstplatner.html,Anton Graff(1736  - 1813),Classicismo,
2211,https://www.copia-di-arte.com/a/vincent-van-gogh/dieschafscherernachmillet.html,Vincent van Gogh(1853  - 1890),Impressionismo,The sheep-shearer (after Millet)(1889)
2212,https://www.copia-di-arte.com/a/vincent-van-gogh/peasantwithmossgreenshawl.html,Vincent van Gogh(1853  - 1890),Impressionismo,"Peasant with moss green shawl, c.1885"
2213,https://www.copia-di-arte.com/a/burne-jones-sir-edward/the-reverberations-of-the.html,Sir Edward Burne-Jones(1833  - 1898),Arte Vittoriana,The reverberations of the Welsungen
2214,https://www.copia-di-arte.com/a/paul-gauguin/tahitianischesleben.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Scenes of Tahitian Life
2215,https://www.copia-di-arte.com/a/edvard-munch/dietotemutterunddaskind.html,Edvard Munch(1863  - 1944),Espressionismo,The Dead Mother and the Child(1901)
2216,https://www.copia-di-arte.com/a/peter-paul-rubens/judith-with-the-head-of-h-6.html,Peter Paul Rubens(1577  - 1640),Barocco,Judith with the Head of Holofernes
2217,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/bildniseinesunbekannten.html,Francisco Jose de Goya(1746  - 1828),Classicismo,Portrait of Unknown Man
2218,https://www.copia-di-arte.com/a/pierre-auguste-renoir/portraitofmademoiselledem.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Portrait of Mademoiselle Demarsy
2219,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirs-house-at-essoyes.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"Renoir's house at Essoyes, 1906"
2220,https://www.copia-di-arte.com/a/ott-anne/adamo1.html,Anne Ott,Arte Figurativa astratta,Adamo 1(2007)
2221,https://www.copia-di-arte.com/a/pierre-auguste-renoir/three-young-women-in-the.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Three young women in the greenery
2222,https://www.copia-di-arte.com/a/scuola-inglese/frontispieceofpedantiusco.html, Scuola Inglese(18th century ),Arte Vittoriana,"Frontispiece of ''Pedantius'', comedy Edward Forsett produced in Cambridge in 1581"
2223,https://www.copia-di-arte.com/a/dean-1/slowburn2002.html,Graham  Dean,Arte astratta figurativa,"Slowburn, 2002 "
2224,https://www.copia-di-arte.com/a/alexej-von-jawlensky/meditation-8.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Meditation(1935)
2225,https://www.copia-di-arte.com/a/elliot-1/newlyncornwall2005acrylic.html,Sophia  Elliot,Arte concreta figurativa,"Newlyn, Cornwall, 2005 (acrylic on board) "
2226,https://www.copia-di-arte.com/a/edgar-degas/women-on-a-cafe-terrace.html,Edgar Degas(1834  - 1917),Impressionismo,Women on a Cafe Terrace(1877)
2227,https://www.copia-di-arte.com/a/rembrandt-van-rijn/self-portrait-with-an-ent.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-portrait with an entblösstem head(1633)
2228,https://www.copia-di-arte.com/a/chardin-jean-baptiste/studies-head.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Studies head(1773)
2229,https://www.copia-di-arte.com/a/knowles-james/continental_drift_knowles.html,James Knowles(1958 ),Arte concreta figurativa,Continental drift
2230,https://www.copia-di-arte.com/a/rembrandt-van-rijn/susanna-in-the-bath-1.html,Rembrandt van Rijn(1606  - 1669),Barocco,Susanna in the bath(1637)
2231,https://www.copia-di-arte.com/a/jean-auguste-ingres/roger-frees-angelika.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Roger frees Angelika.
2232,https://www.copia-di-arte.com/a/william-turner/il-declino-dell-impero-cartaginese.html,William Turner(1775  - 1851),Romanticismo,Untergang Karthagos / Gemälde v.W.Turner
2233,https://www.copia-di-arte.com/a/lovis-corinth/eduardvonkeyserling.html,Lovis Corinth(1858  - 1925),Espressionismo,
2234,https://www.copia-di-arte.com/a/adlington/challenge.html,Mark  Adlington,Arte concreta figurativa,Challenge
2235,https://www.copia-di-arte.com/a/tyndall/cowsonthedownsoverlooking.html,Robert  Tyndall,Arte concreta figurativa,Cows on the Downs Overlooking Brighton 
2236,https://www.copia-di-arte.com/a/nicolas-poussin/landscape-with-diogenes.html,Nicolas Poussin(1594  - 1665),Classicismo,Landscape with Diogenes(1648)
2237,https://www.copia-di-arte.com/a/seligman/foldingsaris.html,Lincoln  Seligman,Arte concreta figurativa,Folding Saris
2238,https://www.copia-di-arte.com/a/seligman/stabledoor1990acryliconpa.html,Lincoln  Seligman,Arte concreta figurativa,"Stable Door, 1990 (acrylic on paper) "
2239,https://www.copia-di-arte.com/a/zorn-anders-leonard/anderszornourdailybread18.html,Anders Leonard Zorn(1860  - 1920),Post-impressionismo,Anders Zorn / Our Daily Bread / 1886(1886)
2240,https://www.copia-di-arte.com/a/gustave-caillebotte/houses-are-mirrored-in-th.html,Gustave Caillebotte(1848  - 1894),Impressionismo,Houses are mirrored in the water of his at Argenteuil
2241,https://www.copia-di-arte.com/a/claude-monet/snow-effect.html,Claude Monet(1840  - 1926),Impressionismo,Snow Effect
2242,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/after-the-shower.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,After the Shower
2243,https://www.copia-di-arte.com/a/claude-monet/the-seine-at-lavacourt.html,Claude Monet(1840  - 1926),Impressionismo,The Seine at Lavacourt(1880)
2244,https://www.copia-di-arte.com/a/otto-mueller/woods-sea-with-two-files.html,Otto Mueller(1874  - 1930),Espressionismo,Woods sea with two files(1915)
2245,https://www.copia-di-arte.com/a/bonnard-pierre/paysage-violet-le-soir.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,"Paysage Violet, Le Soir(1909)"
2246,https://www.copia-di-arte.com/a/berthe-morisot/pasiesewinginbougivalsgar.html,Berthe Morisot(1841  - 1895),Impressionismo,"Pasie sewing in Bougival's Garden, 1881 (oil on canvas)(19th)"
2247,https://www.copia-di-arte.com/a/alfred-sisley-1/the-way-to-hampton-court.html,Alfred Sisley(1839  - 1899),Impressionismo,The way to Hampton Court(1874)
2248,https://www.copia-di-arte.com/a/testard-robinet/chamomile-top-left-and-cu.html,Robinet Testard(fl.1470  - 1523),Rinascimento,Chamomile (top left) and Cucumber (right) Illustration from 'The Book of Simple Medicines' by Matthe(c.1470)
2249,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/the-young-beggar.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,The young beggar(um 1650)
2250,https://www.copia-di-arte.com/a/jean-babtiste-corot/italian-with-mandolin.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Italian with mandolin(um 1865/70)
2251,https://www.copia-di-arte.com/a/edvard-munch/geigenkonzert.html,Edvard Munch(1863  - 1944),Espressionismo,Violin Concert(1903)
2252,https://www.copia-di-arte.com/a/scuola-inglese/hickshallstjohnsstreet.html, Scuola Inglese(18th century ),Arte Vittoriana,"Hick''s Hall, St. John''s Street"
2253,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/picnic-in-the-country.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Picnic in the Country
2254,https://www.copia-di-arte.com/a/nicolas-poussin/satyrundnymphe-2.html,Nicolas Poussin(1594  - 1665),Classicismo,Satyr and Nymph
2255,https://www.copia-di-arte.com/a/egon-schiele/fraumitschwarzensocken.html,Egon Schiele(1890  - 1918),Espressionismo,
2256,https://www.copia-di-arte.com/a/travers/extraflowblue.html,Michael Travers,Arte Figurativa astratta,extra flow blue
2257,https://www.copia-di-arte.com/a/albrecht-durer/brantshipoffoolswoodcutdr-4.html,Albrecht Duerer(1471  - 1528),Rinascimento,Brant / Ship of Fools / Woodcut / Dürer
2258,https://www.copia-di-arte.com/a/kramskoi-iwan-nikolajewit/portrtvonverlegerundpublizistalexeisergejewitschsu.html,Iwan Nikolajewitsch Kramskoi(1837  - 1887),Romanticismo,Portrait of the publisher and journalist Aleksey Suvorin (1834-1912)(1881)
2259,https://www.copia-di-arte.com/a/powis-paul/pinkhill.html,Paul Powis,Arte astratta figurativa,Pink Hill
2260,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/the-lady-of-pity-or-la-do.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,"The Lady of Pity, or La Donna della Finestra(1870)"
2261,https://www.copia-di-arte.com/a/eiborg/espen_eiborg-encore-plasmic.html,Espen Eiborg(1968 ),Arte Figurativa astratta,Encore Plasmic
2262,https://www.copia-di-arte.com/a/claude-monet/landscape-with-traps-at-g.html,Claude Monet(1840  - 1926),Impressionismo,Landscape with traps at Giverny.
2263,https://www.copia-di-arte.com/a/albrecht-durer/tree.html,Albrecht Duerer(1471  - 1528),Rinascimento,Tree.
2264,https://www.copia-di-arte.com/a/oehme-ernst-ferdinand/cloud-study.html,Ernst Ferdinand Oehme(1797  - 1855),Romanticismo,Cloud study(1852)
2265,https://www.copia-di-arte.com/a/claude-monet/self-portrait-130.html,Claude Monet(1840  - 1926),Impressionismo,Self Portrait(1917)
2266,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/raffael-and-school-madonn.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,"Raffael and school, Madonna Spinola(1516)"
2267,https://www.copia-di-arte.com/a/william-turner/dieklosterruinewolf.html,William Turner(1775  - 1851),Romanticismo,(um 1839)
2268,https://www.copia-di-arte.com/a/eugene-delacroix/mirabeauunddermarquisdedreux-brzvordemdrittenstand.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Mirabeau Confronts the Marquis de Dreux-Brézé (Sketch)(1831)
2269,https://www.copia-di-arte.com/a/edgar-degas/dancer-fixing-her-slipper.html,Edgar Degas(1834  - 1917),Impressionismo,Dancer Fixing her Slipper
2270,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirseatedwomanbathingd.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Seated Woman Bathing / Drawing
2271,https://www.copia-di-arte.com/a/egon-schiele/muttermitkind-2.html,Egon Schiele(1890  - 1918),Espressionismo,Mutter mit Kind(1914)
2272,https://www.copia-di-arte.com/a/scuola-inglese/righthonourablelordjohnma.html, Scuola Inglese(18th century ),Arte Vittoriana,Right Honourable Lord John Manners; engraved by G. Cook from a photographS.A. Walker
2273,https://www.copia-di-arte.com/a/franz-marc/shepherds.html,Franz Marc(1880  - 1916),Espressionismo,Shepherds
2274,https://www.copia-di-arte.com/a/edvard-munch/knienderweiblicherakt.html,Edvard Munch(1863  - 1944),Espressionismo,Female nude kneeling(1919)
2275,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-gallica-pontiana.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa Gallica Pontiana
2276,https://www.copia-di-arte.com/a/wassily-kandinsky/arrivalofthemerchants.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Arrival of the Merchants(1905)
2277,https://www.copia-di-arte.com/a/egon-schiele/kleinerbaumimsptherbst.html,Egon Schiele(1890  - 1918),Espressionismo,Small Tree in Late Autumn(1911)
2278,https://www.copia-di-arte.com/a/claude-monet/pappelnamuferderepteabend-effekt.html,Claude Monet(1840  - 1926),Impressionismo,"Poplars on the banks of the Epte, Evening effect(1891)"
2279,https://www.copia-di-arte.com/a/wassily-kandinsky/network_of_above_n__231.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,"Network of above, N ° 231.(1927)"
2280,https://www.copia-di-arte.com/a/gustave-caillebotte/dieklavierstunde.html,Gustave Caillebotte(1848  - 1894),Impressionismo,The piano lesson.
2281,https://www.copia-di-arte.com/a/vincent-van-gogh/clearing-in-a-park.html,Vincent van Gogh(1853  - 1890),Impressionismo,Clearing in a park(1888)
2282,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoiratthemilliner1878-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / At the milliner / 1878
2283,https://www.copia-di-arte.com/a/heda-willem-claesz/natura-morta-con-coppa-di-vine-e-cozze.html,Willem Claesz. Heda(1594  - 1680),Barocco,natura morta con coppa di vino e cozze(1640)
2284,https://www.copia-di-arte.com/a/hals-frans/the-gipsy.html,Frans Hals(1581/85  - 1666),Barocco,The gipsy(1630)
2285,https://www.copia-di-arte.com/a/pierre-auguste-renoir/pearsc1915oiloncanvas.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"Pears, c.1915 (oil on canvas"
2286,https://www.copia-di-arte.com/a/edgar-degas/frauenaufcafterrasse.html,Edgar Degas(1834  - 1917),Impressionismo,Women on caf?Š terrace
2287,https://www.copia-di-arte.com/a/pierre-auguste-renoir/diefische.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Die Fische(1905)
2288,https://www.copia-di-arte.com/a/scuola-inglese/thelordmayorlandingatwest.html, Scuola Inglese(18th century ),Arte Vittoriana,"The Lord Mayor landing at Westminster, with a View of the Bridge"
2289,https://www.copia-di-arte.com/a/pierre-joseph-redoute/exotic-flowers.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Exotic Flowers
2290,https://www.copia-di-arte.com/a/rembrandt-van-rijn/rembrandtself-portraitwit.html,Rembrandt van Rijn(1606  - 1669),Barocco,Rembrandt / Self-portrait with Gorget
2291,https://www.copia-di-arte.com/a/peter-paul-rubens/the-bethlehemitische-chil-2.html,Peter Paul Rubens(1577  - 1640),Barocco,The Bethlehemitische child murder.
2292,https://www.copia-di-arte.com/a/david-teniers/a-smoker-leaning-on-a-tab.html,David Teniers(1610  - 1690),Barocco,A Smoker Leaning on a Table(1643)
2293,https://www.copia-di-arte.com/a/albrecht-altdorfer/allegory-beg-for-this-one.html,Albrecht Altdorfer(um 1480  - 1538),Rinascimento,Allegory beg for this one the pride on the train sits(1531)
2294,https://www.copia-di-arte.com/a/correggio-antonio-allegri/la-madonna-di-san-frances.html, Antonio Allegri (detto Correggio)(um 1489  - 1534),Rinascimento,La Madonna di  San Francesco(1514/15)
2295,https://www.copia-di-arte.com/a/rembrandt-van-rijn/bauernhuservorgewittrigemhimmel.html,Rembrandt van Rijn(1606  - 1669),Barocco,Cottages under a Stormy Sky
2296,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/when-flowers-return.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,When Flowers Return
2297,https://www.copia-di-arte.com/a/armitage-1/lilacmaudnorcut.html,Karen  Armitage,Arte concreta figurativa,"Lilac, Maud Norcut "
2298,https://www.copia-di-arte.com/a/michelangelo-buonarroti/studyofabackandshoulderpe.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Study of a back and shoulder (pen & ink on paper)(18th)
2299,https://www.copia-di-arte.com/a/scuola-inglese/kimboltoncastle.html, Scuola Inglese(18th century ),Arte Vittoriana,Kimbolton Castle
2300,https://www.copia-di-arte.com/a/godlewskadearanda/fruitandvegetableshaiti19.html,Izabella  Godlewska de Aranda,Arte astratta figurativa,"Fruit and Vegetables, Haiti, 1961 (oil on board) "
2301,https://www.copia-di-arte.com/a/wassily-kandinsky/calm-2.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Beruhigt(1931)
2302,https://www.copia-di-arte.com/a/von-schwind-moritz-1/schubertderhuslichekrieg-1.html,Moritz von Schwind(1804  - 1871),Romanticismo,"Schubert , Domestic Warfare"
2303,https://www.copia-di-arte.com/a/jacques-louis-david/madametallien1773-1835oil.html,Jacques Louis David(1748  - 1825),Classicismo,Madame Tallien (1773-1835) (oil on canvas)(1862)
2304,https://www.copia-di-arte.com/a/peter-paul-rubens/the-medici-cycle-the-coro.html,Peter Paul Rubens(1577  - 1640),Barocco,"The Medici Cycle: The Coronation of Marie de Medici (1573-1642) at St. Denis, 13th May 1610, detail(1621-25)"
2305,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/sandhgelamengadin.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Sand Hills of the Engadin
2306,https://www.copia-di-arte.com/a/claude-monet/dasmuseumvonlehavre.html,Claude Monet(1840  - 1926),Impressionismo,The Museum at Le Havre(1873)
2307,https://www.copia-di-arte.com/a/charles-le-brun/alexander-the-great-makes.html,Charles Le Brun(1619  - 1690),Barocco,Alexander the Great makes his entrance into Babylon(1665)
2308,https://www.copia-di-arte.com/a/scuola-inglese/johnokeypublishedc1812.html, Scuola Inglese(18th century ),Arte Vittoriana,"John Okey, published c.1812"
2309,https://www.copia-di-arte.com/a/nielsen-1/mikosvenskklovnyvonnenielsen.html,Yvonne Nielsen,Arte concreta figurativa,Miko Svensk Klovn 
2310,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirmadamemonet1872-2-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Madame Monet / 1872(1872)
2311,https://www.copia-di-arte.com/a/tyndall/cornfieldsinkent.html,Robert  Tyndall,Arte concreta figurativa,Cornfields in Kent 
2312,https://www.copia-di-arte.com/a/ireland-3/greekfishingboatsoilonboa.html,William  Ireland,Arte concreta figurativa,Greek Fishing Boats (oil on board) 
2313,https://www.copia-di-arte.com/a/edgar-degas/tnzerinnenvorauftritt.html,Edgar Degas(1834  - 1917),Impressionismo,Dancers before their entrance
2314,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/sitzendefrau.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,
2315,https://www.copia-di-arte.com/a/eugene-delacroix/edelacroixfraumitpapgei-2.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,"E.Delacroix, Frau mit Papgei"
2316,https://www.copia-di-arte.com/a/edvard-munch/summernightatasgardstrand.html,Edvard Munch(1863  - 1944),Espressionismo,Summer Night at Asgardstrand(1904)
2317,https://www.copia-di-arte.com/a/vincent-van-gogh/portraitofdrgachet.html,Vincent van Gogh(1853  - 1890),Impressionismo,Portrait of Dr. Gachet
2318,https://www.copia-di-arte.com/a/fantin-latour-henri/flowers-and-fruit-10.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Flowers and Fruit(1865)
2319,https://www.copia-di-arte.com/a/tiziano-vercellio/pope-paul-iii-without-a-c.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Pope Paul III without a Cap(1543)
2320,https://www.copia-di-arte.com/a/vincent-van-gogh/rosaobstgarten.html,Vincent van Gogh(1853  - 1890),Impressionismo,The pink orchard(1888)
2321,https://www.copia-di-arte.com/a/paul-cezanne/hlgeorgnachdonatello.html,Paul Cézanne(1839  - 1906),Impressionismo,
2322,https://www.copia-di-arte.com/a/tiziano-vercellio/flora-24.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Flora
2323,https://www.copia-di-arte.com/a/watteau-jean-antoine/limbarcoacitera-kythera-watteau.html,Jean-Antoine Watteau(1684  - 1721),Barocco,Die Einschiffung nach Kythera(um 1710)
2324,https://www.copia-di-arte.com/a/rembrandt-van-rijn/avenue-with-a-footpath-an.html,Rembrandt van Rijn(1606  - 1669),Barocco,Avenue with a footpath and a farmhouse on the left
2325,https://www.copia-di-arte.com/a/fantin-latour-henri/stilllebenmitkaraffeblumenundfrchte.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,"Still Life with Decanter, Flowers and Fruits(1865)"
2326,https://www.copia-di-arte.com/a/nerly-friedrich/the-temple-of-vesta-and-t.html,Friedrich Nerly(1842  - 1919),Romanticismo,The Temple of Vesta and the Sibyls at Tivoli(1834  pape)
2327,https://www.copia-di-arte.com/a/rembrandt-van-rijn/selbstbildnismitsamtbarett.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-Portrait with Velvet Beret(1634)
2328,https://www.copia-di-arte.com/a/bonnard-pierre/sommer_der_tanz-1.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,"Summer, The Dance(1912)"
2329,https://www.copia-di-arte.com/a/travers/yogareflect.html,Michael Travers,Arte Figurativa astratta,yoga reflect
2330,https://www.copia-di-arte.com/a/scuola-inglese/protestantsropedtogetherb.html, Scuola Inglese(18th century ),Arte Vittoriana,"Protestants, roped together, being led to London for trial, from ''Acts and Monuments'' John Foxe (1"
2331,https://www.copia-di-arte.com/a/alexej-von-jawlensky/berg-2.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Berg(1905)
2332,https://www.copia-di-arte.com/a/paul-cezanne/indertiefederschlucht.html,Paul Cézanne(1839  - 1906),Impressionismo,Bottom of the Ravine
2333,https://www.copia-di-arte.com/a/graham-1/grandcafeceret.html,Peter  Graham,Arte astratta figurativa,"Grand Cafe, Ceret"
2334,https://www.copia-di-arte.com/a/william-turner/venedigcanalgrandegemvonw.html,William Turner(1775  - 1851),Romanticismo,"Venedig, Canal Grande / Gem.von W.Turner"
2335,https://www.copia-di-arte.com/a/claude-monet/woodedl-andscape.html,Claude Monet(1840  - 1926),Impressionismo,Wooded landscape
2336,https://www.copia-di-arte.com/a/barrow/bakersshopcornwellroadoil.html,Julian  Barrow,Arte concreta figurativa,"Baker''s Shop, Cornwell Road (oil on canvas) "
2337,https://www.copia-di-arte.com/a/cranach-il-vecchio/das-2-gebot-du-sollst-den.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"Das 2. Gebot: Du sollst den Namen des Herrn, deines Gottes, nicht vergeblich fuehren(1516)"
2338,https://www.copia-di-arte.com/a/peter-paul-rubens/ascent-of-psyche-to-olymp.html,Peter Paul Rubens(1577  - 1640),Barocco,Ascent of Psyche to Olympus
2339,https://www.copia-di-arte.com/a/john-constable/judgeswalkhampsteadc1820o.html,John Constable(1776  - 1837),Romanticismo,"Judge''s Walk, Hampstead, c.1820 (oil on paper laid on canvas)"
2340,https://www.copia-di-arte.com/a/schuessler-petra/indian-summer-10.html,Petra Schüßler(1958 ),Arte astratta figurativa,Indian Summer(2007)
2341,https://www.copia-di-arte.com/a/paul-gauguin/mucca-rossa.html,Paul Gauguin(1848  - 1903),Post-impressionismo,La mucca rossa(1889)
2342,https://www.copia-di-arte.com/a/james-jacques-tissot/beating-the-retreat-in-th.html,James Jacques Tissot(1836  - 1902),Arte Vittoriana,Beating the Retreat in the Tuileries Gardens(1867)
2343,https://www.copia-di-arte.com/a/travers/bluecornerbend.html,Michael Travers,Arte Figurativa astratta,blue corner bend
2344,https://www.copia-di-arte.com/a/camille-pissarro/paysannepotagerpissarro-2.html,Camille Pissarro(1830  - 1903),Impressionismo,Paysanne...potager / Pissarro
2345,https://www.copia-di-arte.com/a/paul-cezanne/lemontsainte-victoire.html,Paul Cézanne(1839  - 1906),Impressionismo,Le Mont Sainte-Victoire
2346,https://www.copia-di-arte.com/a/wassily-kandinsky/skizze_fuer_komposit.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,(1909-10)
2347,https://www.copia-di-arte.com/a/paul-cezanne/derfrhling.html,Paul Cézanne(1839  - 1906),Impressionismo,Spring(1859-62)
2348,https://www.copia-di-arte.com/a/pierre-auguste-renoir/placeclichyc1880.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"Place Clichy, c.1880"
2349,https://www.copia-di-arte.com/a/peter-paul-rubens/the-kermesse-detail-of-pe-1.html,Peter Paul Rubens(1577  - 1640),Barocco,"The Kermesse, detail of peasants(c.1635-38)"
2350,https://www.copia-di-arte.com/a/peter-paul-rubens/bacchus-2.html,Peter Paul Rubens(1577  - 1640),Barocco,Bacchus(1636-40)
2351,https://www.copia-di-arte.com/a/scuola-inglese/thomasosbournedavis.html, Scuola Inglese(18th century ),Arte Vittoriana,Thomas Osbourne Davis
2352,https://www.copia-di-arte.com/a/otto-mueller/dune-landscape-woodland-l.html,Otto Mueller(1874  - 1930),Espressionismo,Dune landscape (woodland landscape)
2353,https://www.copia-di-arte.com/a/achenbach-andreas/the-coal-gate-at-the-bank.html,Andreas Achenbach(1815  - 1910),Romanticismo,The coal gate at the bank of the Rhine of Düsseldorf(1879)
2354,https://www.copia-di-arte.com/a/hauschildt-guenther/gntherhauschildt-diespiel.html,Günther Hauschildt(1950 ),Arte concreta figurativa,Die Spieler(1999)
2355,https://www.copia-di-arte.com/a/armitage-1/victorianposy.html,Karen  Armitage,Arte concreta figurativa,Victorian Posy 
2356,https://www.copia-di-arte.com/a/edgar-degas/young-woman.html,Edgar Degas(1834  - 1917),Impressionismo,Young woman(1867)
2357,https://www.copia-di-arte.com/a/charles-le-brun/the-holy-family-or-the-gr.html,Charles Le Brun(1619  - 1690),Barocco,"The Holy Family, or The Grace"
2358,https://www.copia-di-arte.com/a/william-turner/conway-castle-1.html,William Turner(1775  - 1851),Romanticismo,Conway Castle
2359,https://www.copia-di-arte.com/a/wassily-kandinsky/derheiligegeorg-1.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Der Heilige Georg(1911)
2360,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/madonna-conestabile.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,Madonna Conestabile
2361,https://www.copia-di-arte.com/a/pierre-auguste-renoir/young-girls-playing-colou.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Young Girls Playing (coloured pencil)
2362,https://www.copia-di-arte.com/a/eugene-boudin/on-the-beach-11.html,Eugène Boudin(1824  - 1898),Impressionismo,On the Beach(1863  & pa)
2363,https://www.copia-di-arte.com/a/peter-paul-rubens/pprubensadamandeve-2.html,Peter Paul Rubens(1577  - 1640),Barocco,P. P. Rubens / Adam and Eve
2364,https://www.copia-di-arte.com/a/peter-paul-rubens/dasurteildesparis-7.html,Peter Paul Rubens(1577  - 1640),Barocco,The Judgement of Paris
